billingitem_id|company_id|billingitem_generated|billingitem_entrydate|billingitem_caseid|billingitem_casefeecode|billingitem_casefeedesc|billingitem_billingdesc|billingitem_billingdetails|billingitem_feetype|billingitem_feecategory|billingitem_amount|billingitem_calculatedtax|billingitem_total|billingitem_tax|perfomabill_id|billingitem_balance|debitnote_id
1822|197|f|07/03/2018|709|CTC|DCRs open RHB Bank Bangunan Cheong Wing Chan, Jalan Maharajalela branch dated 21 July 2005|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|602|25.44|-3
4106|655|t|08/05/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-05-03 until 2019-05-02|Fee|SR|840|50.4|890.4|6|1311|890.4|-3
1817|263|f|07/03/2018|710|PurPro|Purchase of Property (A-12-06 & A-08-08 9ine Sungai Putih Hill Cheras)|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|600|0|-3
1959|123|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-08 until 2019-03-07|Fee|SR|840|50.4|890.4|6|652|890.4|-3
2255|724|f|16/03/2018|805|AR/AGM|AR@2018-03-30|Annual Return@2018-03-30||Secretarial Work|SR|200|12|212|6|-1|212|-3
1921|124|f|09/03/2018|743|PurVeh|Purchase of MV- Kembara 1.3 EZ (Auto) |Handling, Delivery & Telecommunication ||Disbursement|SR|15|0.9|15.9|6|626|0|-3
1676|33|f|02/03/2018|659|AC|SSM KP FS@2017-06-30|SSM KP FS@2017-06-30||Reimbursement|OR|50|0|50|6|565|0|-3
2613|28|f|27/03/2018|978|AR/AGM|Annual Return @ 2018-04-01|Printing & Stationery ||Disbursement|SR|23|1.38|24.38|6|851|0|-3
4107|596|t|08/05/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-05-04 until 2019-05-03|Fee|SR|840|50.4|890.4|6|1313|890.4|-3
1814|263|f|07/03/2018|710|PurPro|Purchase of Property (A-12-06 & A-08-08 9ine Sungai Putih Hill Cheras)|Purchase of Property (A-12-06 & A-08-08 9ine Sungai Putih Hill Cheras)|#NAME?|Secretarial Work|SR|180|10.8|190.8|6|600|0|-3
3165|353|f|09/04/2018|1144|AR/AGM|AR@2018-04-04|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1015|0|-3
1815|263|f|07/03/2018|711|BkFac|Banking Facility from Ambank|Banking Facility from Ambank (x2)||Secretarial Work|SR|90|5.4|95.4|6|600|0|-3
1816|263|f|07/03/2018|710|PurPro|Purchase of Property (A-12-06 & A-08-08 9ine Sungai Putih Hill Cheras)|Handling, Delivery & Telecommunication||Disbursement|SR|35|2.1|37.1|6|600|0|-3
1821|767|f|07/03/2018|713|IntBanking|Internet Banking with CIMB Bank|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|601|0|-3
1820|767|f|07/03/2018|713|IntBanking||Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|601|0|-3
1819|767|f|07/03/2018|712|BkOp||Open Bank Account with CIMB Bank||Secretarial Work|SR|50|3|53|6|601|0|-3
2563|397|f|26/03/2018|957|S78NonCash|Inc PUC (Otherwise) - From 10k to 100k|Handling, Delivery & Telecommunication||Disbursement|SR|57|3.42|60.42|6|841|0|-3
2702|806|f|28/03/2018|1008|CPO|Purchase of Directors Particular|Sec Work on Purchase of Directors Particular|#NAME?|Secretarial Work|SR|100|6|106|6|522|106|-3
3108|817|f|06/04/2018|1113|S15|Incorporation|SSM - Incorporation Fee ||Reimbursement|OR|1000|0|1,000.00|6|998|1,000.00|-3
2321|183|f|20/03/2018|878|S58|"Sec58 - Change of Director 
Appt: Seow LL
Resign: Khoo BT "|Sec58 - Change of Director |"Appt: Seow LL
Resign: Khoo BT "|Secretarial Work|SR|130|7.8|137.8|6|751|0|-3
2324|183|f|20/03/2018|878|S58|"Sec58 - Change of Director 
Appt: Seow LL
Resign: Khoo BT "|Handling, Delivery & Telecommunication ||Disbursement|SR|24|1.44|25.44|6|751|0|-3
1951|328|f|09/03/2018|751|AC|"Financial Statement@2017-12-31
"|Printing & Stationery (+ 1 Minutes Book [BM 4])||Disbursement|SR|50.38|3.02|53.4|6|643|0|-3
2567|397|f|26/03/2018|958|S58|Resignation Director - Lai Kwai Loong|SSM - KP S58@2017-12-22 (Valid till 2018-07-04)||Reimbursement|OR|100|0|100|6|841|0|-3
2564|397|f|26/03/2018|957|S78NonCash|Inc PUC (Otherwise) - From 10k to 100k|Printing & Stationery ||Disbursement|SR|31.02|1.86|32.88|6|841|0|-3
2565|397|f|26/03/2018|957|S78NonCash|Inc PUC (Otherwise) - From 10k to 100k|SSM - KP S76@2017-12-21 (Valid till 2018-07-03)||Reimbursement|OR|100|0|100|6|841|0|-3
815|325|f|02/02/2018|313|AC|Financial Statements @ 2017-09-30|Financial Statements @ 2017-09-30|#NAME?|Secretarial Work|SR|140|8.4|148.4|6|295|0|-3
816|325|f|02/02/2018|313|AC|Financial Statements @ 2017-09-30|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|295|0|-3
817|325|f|02/02/2018|313|AC|Financial Statements @ 2017-09-30|Printing & Stationery||Disbursement|SR|21.68|1.3|22.98|6|295|0|-3
2008|792|f|12/03/2018|753|PD 2/2017|Change of Business Address|Change of Business Address||Secretarial Work|SR|50|3|53|6|646|53|-3
818|325|f|02/02/2018|313|AC|Financial Statements @ 2017-09-30|SSM - FS@2017-09-30||Reimbursement|OR|50|0|50|6|295|0|-3
2381|470|f|21/03/2018|903|S36|Chg of M&A (Full amend)|Change of Memorandum & Articles of Association|- DCR, MWR, Section 36|Secretarial Work|SR|400|24|424|6|669|0|-3
2029|470|f|12/03/2018|765|AC|FS@2017-12-31|Financial Statements @ 2017-12-31 (5 Dir & 7 Shareholders)|#NAME?|Secretarial Work|SR|170|10.2|180.2|6|669|31.8|-3
1837|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Deposit of Incorporation - DIGITAL PLANT SPECIALISTS SDN. BHD.||Secretarial Work|SR|330|19.8|349.8|6|606|0|-3
1831|214|f|07/03/2018|717|S36|Amendment of M&A|Amendment of M&A|- DCR, MWR, Section 36, Amended M&A|Secretarial Work|SR|300|18|318|6|605|318|-3
1832|214|f|07/03/2018|718|AC|Financial Statements @ 2017-12-31|Financial Statements@2017-12-31|#NAME?|Secretarial Work|SR|140|8.4|148.4|6|605|148.4|-3
1835|214|f|07/03/2018|718|AC|Financial Statements @ 2017-12-31|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|605|28.62|-3
1833|214|f|07/03/2018|717|S36|Amendment of M&A|SSM - Section 36||Reimbursement|OR|30|0|30|6|605|30|-3
1952|328|f|09/03/2018|751|AC|Financial Statement@2017-12-31|SSM-FS@2017-12-31||Reimbursement|OR|50|0|50|6|643|0|-3
1912|624|f|09/03/2018|739|AR/AGM|"AR@2018-03-22
"|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|623|0|-3
1960|135|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-09 until 2019-03-08|Fee|SR|840|50.4|890.4|6|653|0|-3
1922|124|f|09/03/2018|743|PurVeh|Purchase of MV- Kembara 1.3 EZ (Auto) |Printing & Stationery ||Disbursement|SR|15|0.9|15.9|6|626|0|-3
1668|665|f|02/03/2018|656|Letters|Drafting Trust Deed|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|562|0|-3
1667|665|f|02/03/2018|656|Letters|Drafting Trust Deed|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|562|0|-3
1936|573|t|09/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-02-28 until 2019-02-27|Fee|SR|840|50.4|890.4|6|633|890.4|-3
1841|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Handling, Delivery & Telecommunications||Disbursement|SR|35|2.1|37.1|6|606|0|-3
1985|562|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-08 until 2019-03-07|Fee|SR|840|50.4|890.4|6|663|890.4|-3
1943|788|t|09/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-02 until 2019-03-01|Fee|SR|840|50.4|890.4|6|638|890.4|-3
2019|738|f|12/03/2018|758|OpBk|Open of current account with Hong Leong Bank Berhad|Open of current account with Hong Leong Bank Berhad||Secretarial Work|SR|50|3|53|6|666|0|-3
1839|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Printing & Stationery||Disbursement|SR|59.53|3.57|63.1|6|606|0|-3
2346|431|f|20/03/2018|888|AC|FS@2017-09-30|Financial Statement@2017-09-30||Secretarial Work|SR|140|8.4|148.4|6|759|0|-3
1840|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|SSM - S27 (1 name, 30 days)|#NAME?|Reimbursement|OR|50|0|50|6|606|0|-3
2014|126|f|12/03/2018|754|HPAgr|Hire Purchase of Nissan Navara with PBB|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|656|0|-3
1652|665|f|01/03/2018|650|S105|"Transfer of Shares
-From Hiroaki to Hafezal (350K shares)
Pre-sign docs for transfer of Shares
-From Hafezal  to Hiroaki (350K shares)"|Handling, Delivery & Telecommunication||Disbursement|SR|24|1.44|25.44|6|555|0|-3
2256|724|f|16/03/2018|805|AR/AGM|AR@2018-03-30|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|730|0|-3
1651|665|f|01/03/2018|650|S105|"Transfer of Shares
-From Hiroaki to Hafezal (350K shares)
Pre-sign docs for transfer of Shares
"|Pre-sign document for transfer of Shares|-From Hafezal to Hiroaki (350K shares)|Secretarial Work|SR|100|6|106|6|555|0|-3
1650|665|f|01/03/2018|650|S105|"Transfer of Shares
-From Hiroaki to Hafezal (350K shares)
Pre-sign docs for transfer of Shares
-From Hafezal  to Hiroaki (350K shares)"|Transfer of share(s)|-From Hiroaki to Hafezal (350K shares)|Secretarial Work|SR|400|24|424|6|555|286.66|-3
2349|431|f|20/03/2018|888|AC|FS@2017-09-30|SSM-FS@2017-09-30||Reimbursement|OR|50|0|50|6|759|0|-3
3109|817|f|06/04/2018|1113|S15|Incorporation|SSM - Supply Corporate Information to Agencies||Reimbursement|SR|10|0.6|10.6|6|998|10.6|-3
2047|540|f|12/03/2018|777|S58|Resignation of director|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|673|15.9|-3
2017|738|f|12/03/2018|759|Object|Change of nature of business from advertising to wholesale and retail of new or used motor vehicles|Handling, Delivery & Telecommunications||Disbursement|SR|20.7|1.24|21.94|6|665|0|-3
4021|401|f|07/05/2018|1407|S36|"Change of Memorandum & Article of Association

"|SSM- Section 36||Reimbursement|OR|30|0|30|6|1285|30|-3
3210|483|f|09/04/2018|1159|CTC|Certified True Copies |Handling, Delivery & Telecommunication||Disbursement|SR|25|1.5|26.5|6|1027|26.5|-3
2034|597|f|12/03/2018|769|AR/AGM|AR@2018-03-29|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|670|0|-3
2322|183|f|20/03/2018|878|S58|"Sec58 - Change of Director 
Appt: Seow LL
Resign: Khoo BT "|Printing & Stationery ||Disbursement|SR|22.2|1.33|23.53|6|751|0|-3
1843|621|f|08/03/2018|720|AR/AGM|AR@2018-03-20|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|607|28.62|-3
1844|621|f|08/03/2018|720|AR/AGM|AR@2018-03-20|Printing & Stationery ||Disbursement|SR|23|1.38|24.38|6|607|24.38|-3
1845|621|f|08/03/2018|720|AR/AGM|AR@2018-03-20|SSM-AR@2018-03-20||Reimbursement|OR|150|0|150|6|607|150|-3
1459|53|f|22/02/2018|599|TenAgr|Tenancy Agreement with GTower (Suite 20-05 & 20-07, Level 20)|Tenancy Agreement with GTower (Suite 20-05 & 20-07, Level 20)||Secretarial Work|SR|50|3|53|6|502|0|-3
2024|633|f|12/03/2018|764|AR/AGM|"AR@2018-03-19
"|Annual Return@2018-03-19||Secretarial Work|SR|200|12|212|6|667|0|-3
1913|624|f|09/03/2018|739|AR/AGM|"AR@2018-03-22
"|Printing & Stationery ||Disbursement|SR|23|1.38|24.38|6|623|0|-3
1603|543|f|28/02/2018|639|AR/AGM|Annual Return@2018-02-21 |Annual Return@2018-02-21 (5 Directors 2 Shareholders)||Secretarial Work|SR|230|13.8|243.8|6|544|0|-3
1605|543|f|28/02/2018|639|AR/AGM|Annual Return@2018-02-21|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|544|0|-3
2323|682|f|20/03/2018|882|Misc|"
"|Arrangement for collection of bid documents |(PRICE AGREEMENT OF AMAZON WEB SERVICES (AWS) CLOUD COMPUTING SUBSCRIPTION AND ITS RELATED SERVICES)|Secretarial Work|SR|150|9|159|6|752|159|-3
2325|682|f|20/03/2018|882|Misc|Arrangement for collection of bid documents (PRICE AGREEMENT OF AMAZON WEB SERVICES (AWS) CLOUD COMPUTING SUBSCRIPTION AND ITS RELATED SERVICES)|Handling, Delivery & Telecommunications||Disbursement|SR|192.98|11.58|204.56|6|752|204.56|-3
2037|287|f|12/03/2018|770|AC|"FS@2017-12-31
"|Financial Statement@2017-12-31||Secretarial Work|SR|150|9|159|6|627|0|-3
4018|401|f|07/05/2018|1407|S36|"Change of Memorandum & Article of Association

"|Change of Memorandum & Article of Association|"-DCR, MWR, Section 36
"|Secretarial Work|SR|400|24|424|6|1285|424|-3
2569|768|f|26/03/2018|967|S78NonCash|Increase Paid Up Capital of RM999,998.00 by otherwise than cash|Handling, Delivery & Telecommunication||Disbursement|SR|33|1.98|34.98|6|842|34.98|-3
2074|153|f|13/03/2018|785|CTC|"Certified True Copy (CTC)
- F9 (..x1), F49 (..x1), F24(x3), Audited Account (2014,2015&2016)"|Handling, Delivery & Telecommunications ||Disbursement|SR|33|1.98|34.98|6|679|0|-3
1460|53|f|22/02/2018|599|TenAgr|Tenancy Agreement with GTower (Suite 20-05 & 20-07, Level 20)|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|502|0|-3
1461|53|f|22/02/2018|599|TenAgr|Tenancy Agreement with GTower (Suite 20-05 & 20-07, Level 20)|Handling, Delivery & Telecommunications||Disbursement|SR|15|0.9|15.9|6|502|0|-3
2009|792|f|12/03/2018|753|PD 2/2017|Change of Business Address|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|646|15.9|-3
1988|668|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-09 until 2019-03-08|Fee|SR|840|50.4|890.4|6|654|890.4|-3
2412|117|t|21/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-20 until 2019-03-19|Fee|SR|840|50.4|890.4|6|788|890.4|-3
3110|817|f|06/04/2018|1113|S15|Incorporation|CPO - THREE60 ENGINEERING SDN. BHD.||Reimbursement|SR|15|0.9|15.9|6|998|15.9|-3
1977|517|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-09 until 2019-03-07|Fee|SR|840|50.4|890.4|6|658|890.4|-3
3960|211|f|04/05/2018|1372|S36|Change of Memorandum & Article of Association|Change of Memorandum & Article of Association|-DCR, MWR, Section 36|Secretarial Work|SR|400|24|424|6|1265|424|-3
1984|527|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-08 until 2019-03-07|Fee|SR|840|50.4|890.4|6|664|890.4|-3
3163|353|f|09/04/2018|1144|AR/AGM|AR@2018-04-04|Annual Return@2018-04-04 (3 Directors+6 Branches)||Secretarial Work|SR|270|16.2|286.2|6|1015|0|-3
3209|159|f|09/04/2018|1157|PurVeh|Disposal of MV - Mazda BT50 2.2 (A) BMU5368|Handling, Delivery & Telecommunications||Disbursement|SR|25|1.5|26.5|6|1028|26.5|-3
2257|724|f|16/03/2018|805|AR/AGM|AR@2018-03-30|Printing & Stationery ||Disbursement|SR|23|1.38|24.38|6|730|0|-3
2052|353|f|12/03/2018|779|CTC|CTC - M&A, F9, ROA, ROM, F44, F49 & S58 (1 Set)|Certified True Copies @ 2018-03-12|- F9, F44, F49, S58, M&A, & ROM,  (1 Set)|Secretarial Work|SR|28|1.68|29.68|6|672|0|-3
2042|353|f|12/03/2018|774|TenAgr|DCR - Tenancy Agreement ( IOI Mall, Batu 9, Jalan Puchong)|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|672|0|-3
2048|540|f|12/03/2018|777|S58|Resignation of director|Printing & Stationery ||Disbursement|SR|15|0.9|15.9|6|673|15.9|-3
2043|353|f|12/03/2018|774|TenAgr|DCR - Tenancy Agreement ( IOI Mall, Batu 9, Jalan Puchong)|Printing & Stationery ||Disbursement|SR|20|1.2|21.2|6|672|0|-3
1846|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Incorporation filing of DIGITAL PLANT SPECIALISTS SDN. BHD.|"- Secretarial Fee + Registered Office [2018-03 to 2019-03]
- 3 Sets CTC on respective 1st Forms 
- DCR on opening of one(1) bank account
- MYCOID registration 
- Pre-incorporation consultancy (1 hours +/-)"|Secretarial Work|SR|1060|63.6|1123.6|6|608|0|-3
2703|806|f|28/03/2018|1008|CPO|Purchase of Directors Particular|Handling, Delivery & Telecommunication|*Registered post to Mr. Ng|Disbursement|SR|25|1.5|26.5|6|522|26.5|-3
2020|738|f|12/03/2018|756|OpBk|Open of current account & internet banking with Ambank (M) Berhad|Open of current account & internet banking with Ambank (M) Berhad||Secretarial Work|SR|50|3|53|6|666|0|-3
1847|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Statutory Stationery - Seal/Certificates/Minutes/Sec Files||Disbursement|SR|160|9.6|169.6|6|608|0|-3
2382|470|f|21/03/2018|903|S36|Chg of M&A (Full amend)|SSM - Section 36||Reimbursement|OR|30|0|30|6|669|0|-3
1848|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Handling, Delivery & Submission ||Disbursement|SR|115|6.9|121.9|6|608|0|-3
1849|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Printing, Stationery & Telecommunications||Disbursement|SR|30.09|1.81|31.9|6|608|0|-3
1850|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|SSM - Sec 14 Application fee for Company Limited by Shares||Reimbursement|OR|1000|0|1000|6|608|0|-3
1937|303|t|09/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-02 until 2019-03-01|Fee|SR|840|50.4|890.4|6|634|890.4|-3
2326|147|f|20/03/2018|881|S58|"Sec58: Change of Director 
Appt : Seow VP 
Resign: KBT & Ahmad Faizal "|Sec58: Change of Director |"Appt : Seow VP 
Resign: KBT & Ahmad Faizal "|Secretarial Work|SR|130|7.8|137.8|6|753|137.8|-3
1914|624|f|09/03/2018|739|AR/AGM|"AR@2018-03-22
"|SSM - AR@2018-03-22||Reimbursement|OR|150|0|150|6|623|0|-3
2383|576|f|21/03/2018|859|AR/AGM|AR@2018-03-16|S58: Update Director's Passport Number - Bakhtiyor ||Secretarial Work|SR|50|3|53|6|733|0|-3
2700|813|f|28/03/2018|1006|T.O.|"Take Over Secretarial File(s)
- DCR, S58, S46 & Service Letter
- Update MyCOID
- Review & set up Sec File"|Handling, Delivery & Telecommunications- Client x2, CCM x1, Ex - Sec x1||Disbursement|SR|48|2.88|50.88|6|594|0|-3
3961|211|f|04/05/2018|1372|S36|Change of Memorandum & Article of Association|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1265|28.62|-3
1739|172|f|05/03/2018|681|ChFYE|Change of Financial Year End from 30 June to 31 Dec 2017|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|579|0|-3
2615|804|f|27/03/2018|778|S15|Berhad inorporation|SSM - Section 14||Reimbursement|OR|1000|0|1,000.00|6|852|0|-3
2010|792|f|12/03/2018|753|PD 2/2017|Change of Business Address|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|646|15.9|-3
1738|172|f|05/03/2018|681|ChFYE|Change of Financial Year End from 30 June to 31 Dec 2017|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|579|0|-3
1854|543|f|08/03/2018|721|S58|Resignation of Director (Jay Dorfman)|Resignation of Director (Jay Dorfman)|"- DCR, Section 58
- MYCOID submission"|Secretarial Work|SR|100|6|106|6|609|0|-3
2075|549|f|13/03/2018|786|SecFee||Secretarial Fee + Registered Office|- From [2018-03-02 to 2019-03-01]|Fee|SR|840|50.4|890.4|6|695|0|-3
3111|817|f|06/04/2018|1113|S15|Incorporation|SSM - Certificate of Incorporation||Reimbursement|SR|25|1.5|26.5|6|998|26.5|-3
1855|543|f|08/03/2018|721|S58|Resignation of Director (Jay Dorfman)|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|609|0|-3
1856|543|f|08/03/2018|721|S58|Resignation of Director (Jay Dorfman)|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|609|0|-3
1976|516|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-08 until 2019-03-07|Fee|SR|840|50.4|890.4|6|659|890.4|-3
2351|224|f|20/03/2018|889|AC|Financial Statement @ 2017-04-30|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|760|28.62|-3
2653|533|f|27/03/2018|994|Object|Change of Memorandum & Articles|SSM-Section 36||Reimbursement|OR|30|0|30|6|862|0|-3
2025|633|f|12/03/2018|764|AR/AGM|"AR@2018-03-19
"|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|667|0|-3
1923|287|f|09/03/2018|744|AR/AGM|Annual Return@2018-04-16|Annual Return@2018-04-16||Secretarial Work|SR|210|12.6|222.6|6|627|0|-3
4022|55|f|07/05/2018|1408|S236|Appointment of Secretary|Appointment of Secretary|#NAME?|Secretarial Work|SR|90|5.4|95.4|6|1286|95.4|-3
2258|724|f|16/03/2018|805|AR/AGM||SSM - AR@2018-03-30||Reimbursement|OR|150|0|150|6|730|0|-3
2038|287|f|12/03/2018|770|AC|FS@2017-12-31|SSM-FS@2017-12-31||Reimbursement|OR|50|0|50|6|627|0|-3
2366|767|f|20/03/2018|895|CTC|CTC Sec 17, Sec 46(3) & Sec 58|CTC Sec 17, Sec 46(3) & Sec 58||Secretarial Work|SR|12|0.72|12.72|6|770|12.72|-3
1924|287|f|09/03/2018|744|AR/AGM|Annual Return@2018-04-16|Handling, Delivery & Telecommunication||Disbursement|SR|36|2.16|38.16|6|627|0|-3
2570|768|f|26/03/2018|967|S78NonCash|Increase Paid Up Capital of RM999,998.00 by otherwise than cash|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|842|15.9|-3
2391|243|t|21/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-15 until 2019-03-14|Fee|SR|840|50.4|890.4|6|777|890.4|-3
1858|711|f|08/03/2018|722|AC|FS@2017-09-30|Financial Statement@2017-09-30||Secretarial Work|SR|140|8.4|148.4|6|610|0|-3
1859|711|f|08/03/2018|722|AC|FS@2017-09-30|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|610|0|-3
1860|711|f|08/03/2018|722|AC|FS@2017-09-30|Printing & Stationery ||Disbursement|SR|21.68|1.3|22.98|6|610|0|-3
2049|804|f|12/03/2018|778|S15|Berhad inorporation|Handling, Delivery & Telecommunication||Disbursement|SR|96.23|5.77|102|6|674|0|-3
1857|801|f|08/03/2018|719|S15|New Incorporation:- DIGITAL PLANT SPECIALISTS SDN. BHD.|Introduction of Opening Bank Account||Secretarial Work|SR|500|30|530|6|608|0|-3
2082|307|f|13/03/2018|789|PurPro|Purchase of Property (Pavilion Damansara Heights)|Handling, Delivery & Telecommunication||Disbursement|SR|35|2.1|37.1|6|681|37.1|-3
2053|805|f|12/03/2018|780|S15||Deposit for Incorporation||Secretarial Work|SR|330|19.8|349.8|6|675|0|-3
2083|307|f|13/03/2018|789|PurPro|Purchase of Property (Pavilion Damansara Heights)|Printing & Stationery||Disbursement|SR|19.57|1.17|20.74|6|681|20.74|-3
1945|128|f|09/03/2018|750|CIBk|"Close Bank Account
- Malayan Banking Berhad
- RHB Bank Berhad "|Printing & Stationery ||Disbursement|SR|15|0.9|15.9|6|639|0|-3
2011|126|f|12/03/2018|754|HPAgr|Hire Purchase of Nissan Navara with PBB|Hire Purchase of Nissan Navara with PBB||Secretarial Work|SR|50|3|53|6|656|0|-3
2085|14|f|13/03/2018|788|CTC|CTC of Form 49, Form 24, Form 32A, Form 9, Form 13, & Section 68 - For visa application|CTC of Form 49, Form 24, Form 32A, Form 9, Form 13, & Section 68 - For visa application||Fee|SR|42|2.52|44.52|6|682|44.52|-3
2062|805|f|12/03/2018|780|S15||Incorporation filing bundled with:|"- Secretarial Fee + Registered Office [2018-03 to 2019-03]
- 3 sets of CTC on respective 1st Forms
- DCR on opening of ONE bank account
- MYCOID registration
- Pre-incorporation consultancy"|Secretarial Work|SR|1060|63.6|1123.6|6|677|0|-3
1862|760|f|08/03/2018|723|Misc|"
"|Rectification on Shareholder name (Teo Choon Chye)|#REF!|Secretarial Work|SR|100|6|106|6|611|106|-3
1863|760|f|08/03/2018|723|Misc|"Rectification on Shareholder name (Teo Choon Chye)
-S602(1)"|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|611|15.9|-3
1865|760|f|08/03/2018|723|Misc|"Rectification on Shareholder name (Teo Choon Chye)
-S602(1)"|SSM-Section 602(1)||Reimbursement|OR|300|0|300|6|611|300|-3
1864|760|f|08/03/2018|723|Misc|"Rectification on Shareholder name (Teo Choon Chye)
-S602(1)"|Printing & Stationery|#NAME?|Disbursement|SR|26.51|1.59|28.1|6|611|28.1|-3
3962|211|f|04/05/2018|1372|S36|Change of Memorandum & Article of Association|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|1265|24.38|-3
1953|152|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-07 until 2019-03-06|Fee|SR|840|50.4|890.4|6|644|890.4|-3
4023|55|f|07/05/2018|1408|S236|Appointment of Secretary|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|1286|25.44|-3
2384|576|f|21/03/2018|859|AR/AGM|AR@2018-03-16|SSM - KP S58 ||Reimbursement|OR|100|0|100|6|733|0|-3
2058|704|f|12/03/2018|776|AR/AGM|"AR@2018-03-30
"|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|676|0|-3
2616|804|f|27/03/2018|778|S15|Berhad inorporation|SSM - Supply of Corporate Info to Agencies||Reimbursement|SR|10|0.6|10.6|6|852|0|-3
2738|666|f|29/03/2018|1019|ChAud|Change of Auditor|Handling, Delivery & Telecommunciation||Disbursement|SR|27|1.62|28.62|6|889|0|-3
1382|540|f|20/02/2018|566|AR/AGM|"AR@2018-02-05
"|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|482|28.62|-3
1980|522|t|12/03/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-03-08 until 2019-03-07|Fee|SR|840|50.4|890.4|6|651|890.4|-3
1735|193|f|05/03/2018|680|ChFYE|Change of Financial Year End from 30 June to 31 Dec 2017|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|578|0|-3
