address_id,company_id,address_mailing,address_type,address_address,address_postal,address_city,address_state,address_country,address_contact,address_fax
323,371,f,Business,"D6-3-13A, Sentul East,
Bangunan Perdagangan D6,
801, Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
324,372,t,Business,"Level 33,
Ilham Tower,
No.8, Jalan Binjai,
50450 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
325,373,t,Business,"1 Raffles Place,
#41-01 One Raffles Place,
Singapore 048616",00000,Other,Other,Austria,"",""
327,377,t,Business,"S-25-03, Swiss Garden Residences,
117, Jalan Pudu,
Bukit Bintang,
55100 Kuala Lumpur",00000,Other,Other,Austria,"",""
329,379,t,Business,"No. 1, Jalan BK 5B/3,
Bandar Kinrara,
47180 Puchong,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
330,380,t,Business,"14 & 14A, Jalan 17/155C,
Bandar Bukit Jalil,
57000 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
332,382,t,Business,"No. 8, Jalan Astaka U8/83,
Bukit Jelutong,
40150 Shah Alam,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
333,383,t,Business,"14 & 16 Jalan Desa Serdang
5 Taman Desa Serdang,
43000 Serdang
Selangor",00000,Other,Other,Austria,"",""
334,384,t,Business,"15-3, Blok B,
Platinum Walk,
Jalan Langkawi,
Setapak,
53300 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
335,386,f,Business,"Level 36, Menara Cititbank,
165 Jalan Ampang,
50450 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
336,387,t,Business,"No. 11, 1st Floor, Nouvelle Industrial
Park, Lorong Teknologi B,
Taman Sains Selangor 1,
Kota Damansara PJU 5,
47810 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
337,388,t,Business,"66-3, Jalan SS15/4D,
47500 Subang Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
338,389,t,Resident,"B-15-09,
Ampang Putra Residency,
Jalan Putra Sulaiman 6,
68000 Ampang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
339,390,t,Business,"19-1 & 19-2, Plaza Danau 2,
Jalan 5/109F, Taman Danau Desa,
58100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
340,391,t,Business,"99, Jalan Midah Barat,
Taman Midah,
56000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
341,392,t,Business,"No. 72-1,2,3 & 4, Fraser Business Park,
Jalan Metro Pudu,
Off Jalan Loke Yew,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,03-9221 3388,""
342,393,t,Business,"Lot 66 Jalan Wangsa Delima 6,
Pusat Bandar Wangsa Maju,
KLSC,
53300 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
343,394,t,Business,"No. 7, Jalan Desa Serdang 3,
Kawasan Perindustrian Desa Serdang,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,03-89441199      016-2622308,03-89441919
344,395,t,Business,"No. 18, Taman Sulir,
Pekan Jabi,
85000 Segamat
Johor Darul Takzim",00000,Other,Other,Austria,"",""
345,396,t,Business,"No. 3-2, 3rd Floor,
Dataran Pelangi Utama,
No. 15, Jalan Masjid, PJU 6A,
47400 Petaling Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
346,397,t,Business,"1, Jalan BK 5B/3,
Bandar Kinrara,
47100 Puchong,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
347,398,t,Business,"Unit 11-3, Oval Damansara,
Menara Permata Damansara,
No. 685, Jalan Damansara,
60000 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
349,400,t,Business,"E-8-6, Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,23338888,23338899
350,401,t,Business,"No. 30A & B, Jalan Jernai,
Medan Idaman Business Centre,
Batu 5, Jalan Gombak,
53100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
352,403,t,Business,"40, Jalan 6/18A,
Taman Mastiara,
Off Batu 5, Jalan Ipoh,
51200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
353,404,t,Business,"E-8-6 (Suite 5.6), Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
354,405,t,Business,"No. 15 GF, Jalan Maju 1/4,
Taman Lembah Maju,
68000 Ampang,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
357,409,t,Business,"Lot 4-02, Quill City Mall,
Jalan Sultan Ismail,
52520 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
358,410,t,Resident,"No.21, Jalan Melur 11,
Taman Melur,
68000 Ampang
Selangor
Malaysia",00000,Other,Other,Austria,"",""
359,411,t,Business,"B-5-8, Plaza Mont Kiara,
Mont Kiara,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
360,412,t,Business,"54, Jalan F4, Taman Melawati,
53100 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
326,376,t,Business,"Unit C1-3-1, Block C1,
Solaris Dutamas,
No. 1, Jalan Dutamas 1,
Hartamas Heights,
50480 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,603-62053800,603-62053900
328,378,t,Business,"B-5-2, Block B, Northpoint Offices,
Mid Valley City,
No.1, Medan Syed Putra Utara,
59200 Kuala Lumpur, 
Wilayah Persekutuan. 
",00000,Other,Other,Austria,"",""
351,402,t,Resident,"No. 9A & 9B,
Jalan BK 5/12A,
Bandar Kinrara,
47180 Puchong,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
331,381,t,Business,"No. 1, Jalan BK 5B/3,
Bandar Kinrara,
47180 Puchong,
Selangor Darul Ehsan.
",00000,Other,Other,Austria,"",""
361,413,t,Business,"No. 301, Jalan Bandar 11,
Taman Melawati,
53100 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
364,417,t,Other,"No.8,
Jalan SS2/22,
Seapark,
47300 Petaling Jaya
Selangor
Malaysia",00000,Other,Other,Austria,"",""
365,418,t,Business,"A-6-3, Desa Putra,
Jalan Wangsa Perdana 1,
Wangsa Maju,
53300 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
366,419,t,Business,"No. 7A, Jalan 4/21D,
Medan Idaman Business Centre,
Batu 5, Jalan Gombak,
53100 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
363,416,t,Resident,"11-5-2, Menara Hartamas,
Jalan Sri Hartamas,
50480 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
367,420,t,Business,"L-3-9, Plaza Damas,
No.60, Jalan Sri Hartamas 1,
Sri Hartamas,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
369,424,t,Business,"B1-1-2,
Jalan Solaris Dutamas 1,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
370,425,t,Business,"No. 35, Jalan SS 24/8,
Taman Megah,
47301 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
371,426,t,Business,"No. 3-2, 3rd Floor,
Dataran Pelangi Utama,
Jalan Masjid, PJU 6A,
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
372,427,t,Business,"Unit 1-2, Block F1, Jalan PJU 1/42,
Dataran Prima,
47301 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,03-7611 0415,""
373,429,t,Business,"23, Jalan SP7/1,
Taman Segar Perdana,
Cheras,
43200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
374,430,t,Business,"23, Jalan SP7/1,
Taman Segar Perdana,
Cheras,
43200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
375,431,t,Business,"L1-15, Level 1,Star Avenue Lifestyle Mall,
No. 3, Jalan Zuhal U5/179,
Seksyen U5,
40150 Shah Alam,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
376,432,t,Business,"Lot 1.27, 1st Floor, Podium Block,
Plaza Berjaya, Jalan Imbi, 
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
377,433,t,Other,"No. 39, Jalan 49,
Selayang Baru,
68100 Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
378,434,t,Business,"No.10, Jalan Sungai Rasa 37/KU1,
Kaw. Perindustrian Sungai Rasau,
41300 Klang,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
379,435,t,Business,"Lot No. CT-01-08, 1st Floor,
Corporate Tower,Subang Square,
Jalan SS 15/4G,
47500 Subang Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,607-7991876,607-7991886
381,437,t,Business,"No. 301, Jalan Bandar 11,
Taman Melawati,
53100 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
382,438,t,Business,"No. 114, Block P/B,
Lorong Lobak,
Taman Cheras, Jalan Cheras,
56100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
383,439,t,Business,"No. W8-09, Plaza 138,
Hotel Maya, Jalan Ampang,
50450 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
384,440,t,Business,"No.3-2, 3rd Floor, Dataran Pelangi Utama,
Jalan Masjid, PJU 6A,
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
385,441,t,Business,"No.333, Lorong Sarawak,
Melawati Urban 1,
Taman Melawati,
53100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
386,442,f,Business,"1207 Block A, West Point,
Wangsa Heights,
Wangsa Ukay,
Ulu Kelang,
68000 Ampang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
387,443,t,Business,"Unit 19-6, Block D2,
Jalan PJU 1/39,
Dataran Prima Business Centre,
47301 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
389,445,t,Business,"Unit 13A-15, Block A,
Damansara Intan e-Business
Park, No. 1, Jalan SS20/27,
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,603-77225155,603-77221533
390,446,t,Business,"5-3, Jalan 11/48A,
Sentul Raya Boulevard,
Off Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-40448360,603-40454693
391,447,t,Other,"Suite 5.01, Level 5,Plaza 138,
No. 138, Jalan Ampang,
50450 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,603-21688610,603-21688613
392,448,t,Business,"No. 8, Jalan Astaka U8/83,
Seksyen U8, Bukit Jelutong,
40150 Shah Alam,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-78453236,603-78458723            603-56372648
393,449,t,Business,"20, Jalan Development
Taman Kepong,
52100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-62749091      603-62769523,603-62748192
394,450,t,Business,"No. 2 & 4, Jalan 1/75,
Off Jalan Kampung Pandan,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-92829046                  603-92837908,603-92837908
395,451,t,Other,"D6-3-13A, Sentul East,
Bangunan Perdagangan D6,
801, Jalan Sentul,
51000 Kuala Lumpur,
Wilayah Persekutuan,",00000,Other,Other,Austria,"",""
396,452,t,Business,"Suite 5.01, Level 5,
Plaza 138, 
No. 138, Jalan Ampang,
50450 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
397,453,t,Business,"No. 27, Jalan Jejaka 5,
Taman Maluri,
55100 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,603-92823970                  603-92006070,603-92008070
398,454,t,Business,"38-1, Jalan Dagang SB 4/2,
Taman Sungai Besi Indah,
43300 Seri Kembangan
Selangor 
Malaysia",00000,Other,Other,Austria,"",""
399,455,t,Business,"No. 32 (1st Floor), Jalan E1,
Taman Melawati,
53100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
400,456,t,Business,"No. 8, Jalan Astaka U8/83,
Bukit Jelutong,
Seksyen U8,
40150 Shah Alam,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
401,457,t,Business,"7A, Jalan 4/21D,
Medan Idaman Business Centre,
Batu 5, Jalan Gombak,
53100 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
402,458,t,Business,"Unit C3-1, 
Jalan Selaman 1,
Palm Square,
68000 Ampang,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
403,459,t,Business,"Lot 2194, Jalan Kampung,
Kampung Baru Sg. Buloh,
47000 Sungai Buloh,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-6150924,603-61571196
404,460,t,Business,"27, Jalan Meranti Bukit,
Sierramas West,
47000 Sungai Buloh,
Selangor Darul Ehsan.",00000,Other,Other,Austria,603-79549068,603-79554601
406,463,t,Other,"No.11, Jalan SS 20/22,
Damansara Utama,
47400 Petaling Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
408,465,t,Business,"Unit 12.3, Level 12, Menara 1 Dutamas,
Solaris Dutamas,
No. 1 Jalan Dutamas 1,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
409,467,t,Business,"23, Jalan SP 7/1,
Taman Segar Perdana,
43200 Cheras
Wilayah Persekutuan 
Malaysia",00000,Other,Other,Austria,"",""
380,436,t,Other,"3D, 4th Flr,Block 1,
Worldwide Business Park,
Jalan 13/50, Section 13,
40675 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,55195233,55195340
388,444,t,Business,"K3-3A-05, UOA Business Park,
No.1, Jalan Pengaturcara U1/51a,
Kawasan Perindustrian Temasya,
40150 Shah Alam, 
Selangor Darul Ehsan. ",00000,Other,Other,Austria,"",""
368,422,t,Business,"Tingkat Bawah, Blok A,
Pangsapuri Taman Industri,
Lembah Jaya, Off Jalan Lembah Jaya,
68000 Ampang, 
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
410,468,t,Business,"B-5-2, Block B, Northpoint Offices,
Mid Valley City,
No.1, Medan Syed Putra Utara,
59200 Kuala Lumpur",00000,Other,Other,Austria,"",""
411,469,t,Business,"Unit 11-3, Oval Damansara,
Menara Permata Damansara,
No. 685, Jalan Damansara,
60000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
412,470,t,Business,"No.30, Jalan Istimewa 5
Taman Perindustrian Cemerlang,
Ulu Tiram,
81800 Johor Bharu
Johor
Malaysia",00000,Other,Other,Austria,"",""
413,471,t,Other,"A-26-3, Hampshire Park Condominium,
No.6, Persiaran Hampshire,
50450 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
414,472,t,Business,"F-2-8, Plaza Damas,
No.60, Jalan Sri Hartamas,
50480 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
415,473,t,Business,"No. 30A, Jalan Jernai,
Medan Idaman Business Centre,
Batu 5, Jalan Gombak,
53100 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
416,474,t,Business,"2 & 4, Jalan 1/75,
Off  Jalan Kampung Pandan,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-92829046,603-92837908
418,476,t,Business,"No. 20, Jalan Setia 7/10,
Taman Setia Indah,
81100 Johor Bahru
Johor Darul Takzim",00000,Other,Other,Austria,"",""
419,478,t,Business,"31 Modena
Irvine, California 92618
USA",00000,Other,Other,Austria,"",""
420,479,t,Business,"Wessex Estate In One North,
# 01-01, Block 12,
Woking Road,
Singapore 138692",00000,Other,Other,Austria,"",""
421,480,t,Business,"Level 33, ILHAM Tower,
No. 8, Jalan Binjai,
50450 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
422,482,t,Business,"No. 8, Jalan Astaka U8/83,
Seksyen U8,
Bukit Jelutong,
40150 Shah Alam,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
423,483,t,Business,"117A, Jalan Kenari 23,
Bandar Puchong Jaya,
47100 Puchong Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
424,484,t,Business,"29, Jalan USJ 16/2F,
UEP Subang Jaya,
47630
 Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
425,486,t,Business,"48 Toh Guan Road East
#03-98 Enterprise Hub
Singapore 608586",00000,Other,Other,Austria,"",""
426,487,t,Business,"19-6, Block D2,
Jalan PJU 1/39,
Dataran Prima,
47301 Petaling Jaya,
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
427,488,t,Business,"48, Jalan Brunei Utara,
Pudu,
55100 Kuala Lumpur,
Kuala Lumpur,",00000,Other,Other,Austria,016-2100180                     013-6262168,603-21417194
428,489,t,Business,"61, Ground Floor,
Jalan Sultan Ismail,
50250 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-21481793,603-21440178
429,490,t,Business,"35-4-24 Axis Complex,
Cantonment Road,
10350 Georgetown
Pulau Pinang",00000,Other,Other,Austria,"",""
430,491,t,Other,"No.10 Jalan Matahari,
Off Jalan Raya Barat,
41100 Klang,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
431,493,t,Other,"B-2-6, Block B, No.1, PJS 8/15,
Dataran Mentari,
46150 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
432,494,t,Business,"46B, Level 5,
Mentari Business Park,
Jalan PJS 8/2,
Dataran Mentari,
46150 Petaling Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,603-56214326                        603-56214316,603-56214184
433,495,t,Business,"No.36, Jalan Damai Jaya 1,
Alam Damai,
Cheras,
56000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
434,496,t,Business,"B-5-2, 5th Floor, Block B,
Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
435,497,t,Business,"8-2, Jalan PJU 5/21,
The Strand,
Kota Damansara,
47810 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
436,498,t,Business,"C-8-1, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-27755555,603-27755003
437,499,t,Business,"119-2, Jln Selingsing 5,
Taman Sri Kuching,
Off Jln Kuching,
51200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
438,500,t,Business,"Unit 3.09 , 3rd Floor,
Block E, Pusat Dagangan Phileo,
Damansara 1, No. 9, Jalan
16/11, Off Jalan Damansara,
46350 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
439,501,t,Business,"Unit 3.09 & 3.10, 3rd Floor,
Block E, Pusat Dagangan Phileo
Damansara 1, No. 9, Jalan
16/11,Off Jalan Damansara,
46350 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
440,502,t,Business,"No.12A-1, Jalan TP 7/2,
Taman Perindustrian Sime UEP
40300 Shah Alam
Selangor",00000,Other,Other,Austria,03-51034525,03-51034525
441,503,t,Business,"E-7-1, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
442,504,t,Business,"E-7-1,
Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
443,505,t,Business,"A-9-A, 9th Floor, BBT One (South Tower),
Lebuh Batu Nilam 1,
Bandar Bukit Tinggi,
41100 Klang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
444,506,t,Business,"No. 11-1, Jalan 11/48A,
Sentul Raya Boulevard,
Off Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
445,507,t,Business,"B-5-4, Block B,
Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
446,508,t,Registered,"No. 32A,
Jalan Sin Chew Kee,
Off Jalan Pudu,
50150 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
447,509,t,Business,"B-5-4,Block B,
Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
448,510,t,Business,"Unit 310, 3rd Floor, Blok E,
Pusat Dagangan Phileo, Damansara 1,
46350 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
449,511,t,Business,"L2-14, Level 2, Avenue K,
156, Jalan Ampang,
50450 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
450,512,t,Business,"26 Jalan Maktab 5,
Off Jalan Semarak,
54000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
451,513,t,Business,"B-5-4, Block B,
Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
452,514,t,Business,"Wisma Biforst,
G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
453,515,t,Business,"Wisma Biforst,G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan
Selangor Darul Ehsan",00000,Other,Other,Austria,0389431200,0389450492
454,516,t,Business,"Wisma Biforst,
G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
455,517,t,Business,"Wisma Biforst, 
G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra 
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
456,518,t,Business,"Wisma Biforst, G 50,
Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
463,525,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
464,526,t,Business,"B-08-12, Gateway Kiaramas Corp. Suites,
No. 1 Jalan Desa Kiara, Mont Kiara,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
465,527,t,Business,"Wisma Biforst, G 50,Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
466,528,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
457,519,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan
Selangor",00000,Other,Other,Austria,"",""
458,520,t,Business,"Wisma Biforst, G 50, 
Jalan Pinggiran Putra 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
459,521,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
 Seksyen 1,
43300 Seri Kembangan
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
460,522,t,Business,"Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
461,523,t,Business,"Wisma Biforst, G 50,
Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
462,524,t,Business,"Wisma Biforst, G 50,Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
467,529,t,Business,"No. 17-GF,  Jalan Maju 1/14,
Taman Lembah Maju,
56100 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,603-42960722,603-42960721
468,530,t,Business,"C-3A-5, Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
469,531,t,Business,"C-3A-5, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
470,532,t,Business,"E-7-1,
Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-27708133,603-27708233
471,533,t,Business,"Lot 900, Batu 13,
Jalan Klang,
47100 Puchong,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
472,534,t,Business,"No.10-1, Avenue 3,
Avenue Ampang,
Off Jalan Wawasan Ampang,
68000 Ampang,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
473,535,t,Business,"10C, 3rd Floor, Block 2,
Worldwide Business Park,
Jalan Tinju 13/50, Section 13,
40100 Shah Alam,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
474,536,t,Business,"No. 7A, Jalan SS 4D/2,
People''s Park,
47301 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
476,538,t,Business,"Suite 2A-15-2,
Block 2A, Level 15,
Plaza Sentral,
Jalan Stesen Sentral 5,
50470 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
477,539,t,Business,"No 18A, Jalan Tembaga SD5/2A,
Bandar Sri Damansara,
Kepong, 
52200 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,603-62725093,603-62725304
478,540,t,Business,"No. 20-2, Jalan Wangsa,
Wangsa Biz Avenue,
Off Jalan 34/26,
Taman Sri Rampai, Setapak,
53200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
479,541,t,Business,"Block C 1-01, Damansara Intan,
No.1, Jalan SS20/27,
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
480,542,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
481,543,t,Business,"A-10-8, Block A,
Megan Avenue 1,
No. 189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
482,544,t,Business,"No 40, Jalan Sri Permaisuri 9,
Bandar Sri Permaisuri,
56000 Kuala Lumpur
Kuala Lumpur",00000,Other,Other,Austria,603-91713585,603-91714585
483,545,t,Business,"No. 40,
Jalan Sri Permaisuri 9,
Bandar Sri Permaisuri,
56000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-91713585,603-91714585
