history_id,case_id,history_status,history_date,history_time,history_sendmode,history_remark
846,276,Complete,2018-02-13,11:00:16,,""
847,269,Complete,2018-02-13,11:00:23,,""
848,244,Complete,2018-02-13,11:00:31,,""
849,519,New,2018-02-13,11:18:19,,
850,429,AGM/FS/AR,2018-02-13,11:22:52,,Send out
851,393,AGM/FS/AR,2018-02-13,11:23:03,,Send out
852,395,AGM/FS/AR,2018-02-13,11:25:09,,"Doc AR @ 2018-02-21 received with $. can proceed filing!
"
1812,1055,New,2018-03-30,17:49:38,,
853,520,New,2018-02-13,12:57:50,,
854,522,New,2018-02-13,14:10:17,,
855,523,New,2018-02-13,14:12:03,,
856,524,New,2018-02-13,14:18:35,,
1837,644,Complete,2018-04-02,17:20:07,,"Lodged to CCM@2018-04-02
"
857,15,AGM/FS/AR,2018-02-13,14:41:11,,payment and docs in
858,507,Complete,2018-02-13,15:27:15,,CTC doc self collect by client. Ack by Shahrul
859,326,AGM/FS/AR,2018-02-13,15:27:58,,"Doc in, pending $."
860,273,AGM/FS/AR,2018-02-13,15:28:29,,Doc in
861,247,Out,2018-02-13,15:29:37,By E-Mail,"Doc AR @ 2018-02-27 in, pending $.
"
862,91,AGM/FS/AR,2018-02-13,15:31:15,,"Doc in, proceed to lodge in MyCoid, pending $. "
863,423,AGM/FS/AR,2018-02-13,15:32:45,,"FS @ 2017-06-30 filing to SSM  on 13 February 2018, Naz aware with late lodgement, pending RM50 for late filing fee. "
864,525,New,2018-02-13,15:50:11,,
865,526,New,2018-02-13,16:39:43,,
866,527,New,2018-02-13,16:47:17,,
867,528,New,2018-02-13,18:11:38,,
868,530,New,2018-02-14,09:21:06,,
869,530,Cancel,2018-02-14,09:34:56,,""
870,531,New,2018-02-14,09:55:31,,
871,532,New,2018-02-14,10:01:27,,
872,533,New,2018-02-14,10:01:27,,
873,534,New,2018-02-14,10:37:18,,
874,537,New,2018-02-14,11:26:07,,
875,538,New,2018-02-14,11:54:54,,
876,440,SSM/Statutory,2018-02-14,12:58:24,,""
877,440,SSM/Statutory,2018-02-14,12:58:46,,Approved. Passport send to ESD today for visa endorsement. To be collected on 20 Feb 2018.
878,441,SSM/Statutory,2018-02-14,12:59:38,,2018-02-12 submitted to ESD.
879,539,New,2018-02-14,14:12:40,,
1848,1075,New,2018-04-02,18:51:36,,
1876,1089,New,2018-04-03,18:31:08,,
1910,977,AGM/FS/AR,2018-04-05,13:15:45,,"2018-04-05: Courier out by city-link to Pulau Pinang 
(060301638454175)"
1920,1121,New,2018-04-06,08:58:40,,
1930,1013,Out,2018-04-06,11:12:25,By E-Mail,email by Shi Yun to clinet on 29/03/2018.
1940,1135,New,2018-04-06,18:18:39,,
1953,1142,New,2018-04-09,09:59:38,,
880,82,Complete,2018-02-14,14:44:40,,"Lodged to CCM@2018-02-14
"
881,541,New,2018-02-14,14:58:47,,
882,542,New,2018-02-14,15:11:54,,
883,543,New,2018-02-14,15:35:18,,
884,544,New,2018-02-14,16:15:30,,
885,547,New,2018-02-14,16:58:17,,
886,548,New,2018-02-14,17:42:52,,
887,549,New,2018-02-14,18:48:04,,
888,550,New,2018-02-15,09:26:50,,
889,466,AGM/FS/AR,2018-02-15,11:27:38,,""
890,362,AGM/FS/AR,2018-02-15,11:27:57,,payment in on 14/02/2018
891,439,AGM/FS/AR,2018-02-15,11:41:38,,2018-02-14; Sent out by Wan. Received by Ang.
892,491,AGM/FS/AR,2018-02-15,12:02:03,,2018-02-15: Email out Docs to Mr. Garlos.
893,551,New,2018-02-15,12:20:31,,
894,459,Complete,2018-02-15,14:15:12,,DCR @ 15/02/2018
895,505,AGM/FS/AR,2018-02-19,11:10:01,,Send out docs @ 16/02/2018
896,477,AGM/FS/AR,2018-02-19,11:13:43,,Send out docs @ 2018-02-15
897,487,AGM/FS/AR,2018-02-19,11:16:23,,Send out docs @ 2018-02-14
898,483,AGM/FS/AR,2018-02-19,11:19:14,,Send out docs by City Link (0603 01 633 129 332)
899,492,AGM/FS/AR,2018-02-19,11:21:50,,Send out docs by City Link (0603 01 633 129 333)
900,426,AGM/FS/AR,2018-02-19,11:25:38,,Send out docs by City Link (0603 01 633 129 326)
901,550,Cancel,2018-02-19,11:36:21,,""
902,547,Cancel,2018-02-19,11:36:28,,""
903,440,Complete,2018-02-19,11:36:45,,Visa valid till 23 Sep 2019.
904,386,Complete,2018-02-19,11:37:24,,S78 @ 2018-02-07
905,91,Complete,2018-02-19,12:28:51,,"AR @ 2018-01-24 filing to SSM on 16-02-2018. 
"
906,37,Complete,2018-02-19,12:30:33,,"AR @ 2018-01-16 filing to SSM on 14 Feb 2018.
"
907,556,New,2018-02-19,13:50:16,,
908,557,New,2018-02-19,15:18:13,,
909,558,New,2018-02-19,15:48:37,,
910,523,AGM/FS/AR,2018-02-19,16:16:58,,Send out docs
911,520,AGM/FS/AR,2018-02-19,16:17:09,,Send out docs
1963,1110,Out,2018-04-09,14:43:40,Office Boy,2018-04-09: Sent out client by Wan.
1982,1140,Out,2018-04-09,16:51:13,By E-Mail,Emailed on 09.04.2018
912,560,New,2018-02-19,16:59:58,,
913,561,New,2018-02-19,17:09:00,,
914,562,New,2018-02-19,17:14:31,,
915,436,AGM/FS/AR,2018-02-19,17:41:10,,Document in
916,543,Complete,2018-02-20,09:19:33,,DCR @ 19/02/2018
917,563,New,2018-02-20,09:20:28,,
918,564,New,2018-02-20,10:10:51,,
919,526,AGM/FS/AR,2018-02-20,10:40:02,,Send out docs @ 2018-02-20
920,566,New,2018-02-20,11:25:24,,
921,462,AGM/FS/AR,2018-02-20,14:05:20,,2018-02-20: Ms. Teresa signed right away. Pending DCR & $$
922,199,Complete,2018-02-20,14:14:01,,AR @ 2018-02-12 filing to SSM on 2018-02-12.
923,273,Complete,2018-02-20,14:19:41,,"AR @ 2018-02-04 submission to SSM on 2018-02-20. 
"
924,569,New,2018-02-20,15:01:31,,
925,570,New,2018-02-20,15:01:31,,
926,571,New,2018-02-20,15:01:31,,
927,572,New,2018-02-20,15:01:31,,
928,573,New,2018-02-20,15:01:31,,
929,574,New,2018-02-20,15:01:31,,
930,575,New,2018-02-20,15:01:31,,
1813,1056,New,2018-03-30,17:56:05,,
1838,675,Complete,2018-04-02,17:20:45,,"Lodged to CCM@2018-04-02
"
1849,1076,New,2018-04-02,19:11:55,,
1877,1091,New,2018-04-03,19:25:43,,
1878,1092,New,2018-04-03,19:25:43,,
1879,1090,New,2018-04-03,19:25:43,,
1889,1100,New,2018-04-04,17:29:42,,
1911,1112,New,2018-04-05,13:54:41,,
1921,1122,New,2018-04-06,09:18:54,,
1931,1116,Out,2018-04-06,11:16:35,Office Boy,"2018-04-06 : Sent out by Wan, Received by Client."
931,578,New,2018-02-20,15:11:55,,
932,579,New,2018-02-20,16:50:52,,
933,562,Out,2018-02-20,17:27:26,By E-Mail,""
934,405,AGM/FS/AR,2018-02-20,17:36:23,,Docs and payment in
935,582,New,2018-02-21,08:40:32,,
936,561,AGM/FS/AR,2018-02-21,08:42:21,,Courier by City-Link
937,583,New,2018-02-21,09:37:00,,
938,493,AGM/FS/AR,2018-02-21,09:41:03,,Send out docs @ 2018-02-20
1941,1116,Complete,2018-04-07,09:24:03,,""
1964,1109,Out,2018-04-09,14:44:22,Office Boy,2018-04-09: Sent out client by Wan.
939,584,New,2018-02-21,09:52:33,,
940,457,Complete,2018-02-21,09:43:55,,Send @ 20.02.2018
941,585,New,2018-02-21,10:01:53,,
942,587,New,2018-02-21,11:50:40,,
943,441,SSM/Statutory,2018-02-21,12:08:36,,EP approved 24 mths.
944,588,New,2018-02-21,12:09:35,,
945,590,New,2018-02-21,12:23:41,,
946,591,New,2018-02-21,12:23:41,,
947,589,New,2018-02-21,12:23:44,,
1965,1108,Out,2018-04-09,14:44:35,Office Boy,2018-04-09: Sent out client by Wan.
948,544,AGM/FS/AR,2018-02-21,12:27:18,,Send out docs @ 2018-02-21
949,593,New,2018-02-21,14:34:49,,
950,410,AGM/FS/AR,2018-02-21,15:51:42,,Send out docs @ 2018-02-21
951,578,AGM/FS/AR,2018-02-21,17:13:33,,2018-02-21: Sent out by Wan. Received by Client.
952,594,New,2018-02-21,17:18:21,,
953,564,AGM/FS/AR,2018-02-21,17:22:38,,2018-02-21: Sent out by Wan. Received by client.
954,527,AGM/FS/AR,2018-02-21,17:24:03,,2018-02-21: Sent out by Wan. Received by client.
955,362,Complete,2018-02-21,17:25:43,,Lodged to CCM @ 2018-02-21
956,551,AGM/FS/AR,2018-02-22,08:49:23,,Send out docs @ 2018-02-21
957,39,Complete,2018-02-22,08:55:48,,AR @ 2018-01-24 submit to SSM on 2018-02-21. 
958,423,Complete,2018-02-22,08:57:03,,FS @ 2017-06 filing to SSM on 3 Feb 2018. Naz already paid late filing fee RM50. 
959,595,New,2018-02-22,09:00:10,,
960,596,New,2018-02-22,09:00:10,,
961,522,AGM/FS/AR,2018-02-22,09:20:36,,2018-02-22: Sent out by Wan. Received by client.
962,413,AGM/FS/AR,2018-02-22,09:22:47,,2018-02-22: Sent out by Wan. Received by Client.
963,224,AGM/FS/AR,2018-02-22,11:22:28,,Payment in
964,223,AGM/FS/AR,2018-02-22,11:22:39,,Payment in
965,531,AGM/FS/AR,2018-02-22,11:27:19,,Docs out
966,591,Complete,2018-02-22,12:00:51,,2018-02-22: Sent out by Wan. Completed.
967,590,Out,2018-02-22,12:01:22,Office Boy,2018-02-22: Sent out by Wan. Received by Client.
968,589,Complete,2018-02-22,12:02:02,,2018-02-22: Sent out by Wan. Completed.
969,569,Return,2018-02-22,12:02:43,,2018-02-21: Client came. Docs signed. $$ made.
970,570,Return,2018-02-22,12:04:05,,2018-02-22: Client came. Docs signed. $$ made.
971,571,Return,2018-02-22,12:04:23,,"2018-02-22: Client came. Docs signed. $$ made.
2018-02-22: S105 - Masnizam pending signing. Aminul will pass to him."
972,572,Return,2018-02-22,12:05:38,,"2018-02-22: Client came. Docs signed. $$ made.
2018-02-22: Hold untill S105 done."
973,573,Return,2018-02-22,12:06:13,,"2018-02-22: Client came. Docs signed. $$ made.
2018-02-23: Can proceed to submit to CCM."
974,574,Return,2018-02-22,12:06:43,,"2018-02-22: Client came. Docs signed. $$ made. 
2018-02-22: To date after S58 approved."
975,575,Return,2018-02-22,12:07:17,,"2018-02-22: Client came. Docs signed. $$ made. 
2018-02-22: To date after S58 approved."
976,569,Return,2018-02-22,12:07:43,,2018-02-22: To submit S58 by MyCoid.
977,570,Return,2018-02-22,12:08:37,,2018-02-22: To submit S58 by MyCoid.
978,598,New,2018-02-22,12:59:36,,
979,600,New,2018-02-22,13:54:30,,
980,602,New,2018-02-22,16:54:46,,
981,603,New,2018-02-22,17:00:13,,
982,348,AGM/FS/AR,2018-02-22,17:35:18,,"Docs and payment in 
"
983,606,New,2018-02-23,09:10:05,,
984,607,New,2018-02-23,09:13:30,,
985,512,AGM/FS/AR,2018-02-23,10:15:01,,2018-02-14: Send out by Wan
986,511,Out,2018-02-23,10:15:23,By E-Mail,2018-02-14: Send out by Wan
987,511,Return,2018-02-23,10:15:45,,2018-02-21: Received docs signed by current director. To send out to new directors to sign
988,510,Out,2018-02-23,10:16:27,By E-Mail,2018-02-14: Send out by Wan
989,510,Complete,2018-02-23,10:16:54,,""
990,508,Out,2018-02-23,10:17:33,By E-Mail,2018-02-14: Send out by Wan
991,508,Return,2018-02-23,10:17:54,,"2018-02-21: Received signed dcr, to prepare CTC"
992,509,Out,2018-02-23,10:18:25,Office Boy,2018-02-14: Send out by Wan
993,509,Return,2018-02-23,10:18:49,,"2018-02-21: Received docs signed by current directors, to send out to new director"
994,378,Complete,2018-02-23,10:20:03,,Sent to lawyer on 2018-02-14
995,376,Complete,2018-02-23,10:20:21,,Send to lawyer on 2018-02-14
996,377,Complete,2018-02-23,10:20:41,,""
997,375,Complete,2018-02-23,10:20:48,,""
998,374,Complete,2018-02-23,10:20:55,,""
999,373,Complete,2018-02-23,10:21:01,,""
1000,356,Complete,2018-02-23,10:21:09,,""
1001,608,New,2018-02-23,10:35:11,,
1002,609,New,2018-02-23,11:23:10,,
1003,607,Complete,2018-02-23,11:26:04,,"Send by couriur-OCS @ 23/02/2018
Congsignment Number: 126-142-630-154"
1004,593,Complete,2018-02-23,11:27:27,,Pass to Mag @ 23/02/2018
1005,610,New,2018-02-23,11:42:13,,
1814,976,AGM/FS/AR,2018-04-02,08:37:04,,Send out doc @ 2018-03-29. Ack by Ms. Nazariah.
1006,611,New,2018-02-23,12:13:39,,
1007,612,New,2018-02-23,14:38:29,,
1008,613,New,2018-02-23,16:00:49,,
1009,341,Complete,2018-02-23,16:31:00,,DCR @ 21.02.2018
1010,224,Complete,2018-02-23,17:53:18,,submit @ 23/02/2018
1011,223,Complete,2018-02-23,17:53:39,,Submit @ 23/02/2018
1012,594,Out,2018-02-26,08:45:57,By E-Mail,-AR @ 2018-02-15 sent to client on 23/02/2018 by Avonne Jorita. Client request to resend by email. 
1013,410,AGM/FS/AR,2018-02-26,08:49:52,,Document in
1014,487,AGM/FS/AR,2018-02-26,08:51:13,,Document in
1015,492,AGM/FS/AR,2018-02-26,08:51:55,,Document in
1831,1064,New,2018-04-02,15:27:14,,
1839,1070,New,2018-04-02,17:27:59,,
1850,1077,New,2018-04-02,19:15:56,,
1016,58,Complete,2018-02-26,08:51:23,,"- Received $ on 23 Feb 2018, ROM approved!"
1017,614,New,2018-02-26,09:02:13,,
1018,614,Cancel,2018-02-26,09:04:18,,""
1019,615,New,2018-02-26,09:44:14,,
1020,616,New,2018-02-26,09:44:14,,
1021,617,New,2018-02-26,09:56:42,,
1022,566,AGM/FS/AR,2018-02-26,10:36:19,,""
1023,519,AGM/FS/AR,2018-02-26,10:36:45,,""
1024,542,AGM/FS/AR,2018-02-26,10:36:50,,""
1025,471,AGM/FS/AR,2018-02-26,10:40:30,,Payment in
1026,544,AGM/FS/AR,2018-02-26,11:00:42,,Document in (Received payment)
1027,526,AGM/FS/AR,2018-02-26,11:01:18,,Document in (Received payment)
1880,960,AGM/FS/AR,2018-04-04,09:16:30,,Send out doc @ 2018-04-03. Ack by Fatin Atira Bt Mohd Nasib
1890,1099,New,2018-04-04,17:29:46,,
1892,1099,Out,2018-04-04,17:30:08,By E-Mail,emailed on 04.04.2018
1912,1113,New,2018-04-05,14:27:23,,
1932,1069,AGM/FS/AR,2018-04-06,11:24:35,,2018-04-06: Document Collected by Client at ASI Secretarial
1942,1136,New,2018-04-07,13:58:35,,
1028,514,AGM/FS/AR,2018-02-26,11:12:48,,"2018-02-26: 
Sent out by Wan. Received by Client (Ms. Kelly).
"
1029,504,AGM/FS/AR,2018-02-26,11:15:44,,"2018-02-26: 
Sent out by Wan. Received by Client (Ms. Kelly)."
1030,151,Complete,2018-02-26,11:44:17,,Lodged to CCM on 2018-02-26
1031,176,Complete,2018-02-26,11:45:46,,Lodged to CCM on 2018-02-26
1032,618,New,2018-02-26,11:56:16,,
1033,573,Complete,2018-02-26,12:05:50,,2018-02-26: Submitted to SSM. Filed docs in Minutes.
1034,570,SSM/Statutory,2018-02-26,12:06:39,,2018-02-23: Submitted S58. Waiting Approval.
1035,569,SSM/Statutory,2018-02-26,12:07:56,,2018-02-23: Submitted S58. Waiting Approval.
1036,86,Complete,2018-02-26,12:08:25,,2018-02-26: Submitted to SSM. Filed docs in Minutes.
1037,85,Complete,2018-02-26,12:10:27,,2018-02-26: Submitted to SSM. Filed docs in Minutes.
1038,348,Complete,2018-02-26,13:58:51,,Lodged to CCM@2018-02-26
1039,619,New,2018-02-26,14:15:32,,
1040,620,New,2018-02-26,14:54:41,,
1041,622,New,2018-02-26,15:47:45,,
1966,1107,Out,2018-04-09,14:44:47,Office Boy,2018-04-09: Sent out client by Wan.
1968,1104,Out,2018-04-09,14:45:14,Office Boy,2018-04-09: Sent out client by Wan.
1970,1102,Out,2018-04-09,14:45:39,Office Boy,2018-04-09: Sent out client by Wan.
1042,87,SSM/Statutory,2018-02-26,16:11:42,,2018-02-26: To submit Indemnity Letter for LHDN Stamping. 
1043,33,Complete,2018-02-26,16:12:45,,"2018-01-16: S14 Approved. Incorporated.
2018-01-17: Submited S58 & S236 (Approved)."
1044,120,Complete,2018-02-26,16:14:34,,"2018-01-16: S14 Approved. Incorporated.
2018-01-17: S58 & S236 Approved."
1045,623,New,2018-02-26,17:41:54,,
1046,587,AGM/FS/AR,2018-02-26,17:45:55,,""
1047,583,AGM/FS/AR,2018-02-26,17:46:04,,""
1048,624,New,2018-02-26,18:51:17,,
1049,625,New,2018-02-26,18:51:17,,
1050,626,New,2018-02-27,08:36:17,,
1051,627,New,2018-02-27,08:42:29,,
1052,628,New,2018-02-27,09:47:39,,
1053,629,New,2018-02-27,11:07:20,,
2008,1167,New,2018-04-10,11:28:53,,
2021,778,Return,2018-04-10,11:43:22,,"Docs received, pending $$ and confirmation on shareholding from client."
1054,631,New,2018-02-27,11:38:31,,
2022,721,Complete,2018-04-10,11:43:54,,""
2023,711,Complete,2018-04-10,11:44:07,,""
2033,1156,Complete,2018-04-10,17:28:05,,Send by Rossy @ 10/04/2018
2047,641,Complete,2018-04-10,17:39:18,,DCR @ 14/03/2018
1055,338,AGM/FS/AR,2018-02-27,11:50:32,,Docs and payment in
1056,340,AGM/FS/AR,2018-02-27,11:50:46,,"Docs and payment in
"
1057,632,New,2018-02-27,12:10:29,,
1058,633,New,2018-02-27,14:42:47,,
1059,436,AGM/FS/AR,2018-02-28,08:46:15,,Document in (Received payment)
1060,636,New,2018-02-28,09:56:39,,
1061,610,AGM/FS/AR,2018-02-28,10:43:13,,Send out doc @ 2018-02-27 (Acknowledge by Mr. Tiong)
1062,637,New,2018-02-28,12:00:53,,
1063,638,New,2018-02-28,12:21:19,,
1064,623,AGM/FS/AR,2018-02-28,15:32:28,,Collected by Client.
1065,620,AGM/FS/AR,2018-02-28,15:33:27,,"Collected by Client.
"
2055,1174,New,2018-04-11,11:39:12,,
2061,1179,New,2018-04-11,17:37:56,,
2066,1183,New,2018-04-12,11:59:42,,
2071,1095,AGM/FS/AR,2018-04-12,14:39:24,,Send out doc @ 2018-04-12. Ack by Lyn
1066,609,AGM/FS/AR,2018-02-28,15:33:57,,"Courrier out by Citylink (060301633129339), to Midvalley."
1067,639,New,2018-02-28,17:03:07,,
1068,315,AGM/FS/AR,2018-02-28,17:09:59,,Doc AR @ 27-02-2018 received with $. 
1069,270,AGM/FS/AR,2018-02-28,17:10:58,,"Received $ pending DCR/MWR and pending A/C. 
"
1070,123,AGM/FS/AR,2018-02-28,17:11:50,,Received $. can proceed filing. 
1071,519,AGM/FS/AR,2018-03-01,08:31:47,,Docs and payment in
1072,641,New,2018-03-01,08:55:20,,
1073,642,New,2018-03-01,09:19:06,,
1074,643,New,2018-03-01,13:30:58,,
1075,639,AGM/FS/AR,2018-03-01,14:47:26,,Sent out by Poh Yin (trainee) . Received by Client.
1076,644,New,2018-03-01,15:08:35,,
1077,645,New,2018-03-01,15:13:33,,
1815,1010,Out,2018-04-02,11:14:22,By E-Mail,Email to Jasmine
1816,1009,Complete,2018-04-02,11:14:36,,""
1832,1065,New,2018-04-02,15:57:58,,
1078,646,New,2018-03-01,15:18:15,,
1079,647,New,2018-03-01,15:22:48,,
1840,1071,New,2018-04-02,17:57:40,,
1851,1078,New,2018-04-03,08:01:03,,
1866,1083,New,2018-04-03,10:50:07,,
1080,649,New,2018-03-01,17:06:17,,
1881,973,AGM/FS/AR,2018-04-04,09:18:13,,Send out doc @ 2018-04-03. Letak bawah pintu (With client received)
1081,650,New,2018-03-01,17:09:20,,
1082,487,AGM/FS/AR,2018-03-01,18:00:09,,Payment in
1083,651,New,2018-03-01,18:11:07,,
1084,625,AGM/FS/AR,2018-03-01,19:40:06,,2018-02-28: Email to Scott & Ben
1085,624,Out,2018-03-01,19:40:30,By E-Mail,2018-02-28: Email to Scott & Ben
1086,608,Out,2018-03-01,19:40:50,By E-Mail,Email to Lyn
1087,513,Complete,2018-03-01,19:41:08,,""
1088,184,Complete,2018-03-01,19:41:24,,""
1089,177,Complete,2018-03-01,19:41:31,,S58@2018-02-12
1090,152,Complete,2018-03-01,19:42:16,,S58@2018-02-12
1091,13,Complete,2018-03-01,19:42:30,,""
1092,117,Complete,2018-03-01,19:42:39,,""
1093,412,Complete,2018-03-02,08:42:56,,Lodged to CCM@2018-03-01
1094,410,Complete,2018-03-02,08:46:14,,Lodged to CCM@2018-03-01
1095,638,Complete,2018-03-02,08:47:44,,"- CTC for AR dated 6 May 2017 sent to client on 01/03/2018. Ack by Shalini. 
"
1096,247,Complete,2018-03-02,08:50:46,,"AR @ 2018-02-27 filed to SSM on 01/03/2018.
"
1097,123,Complete,2018-03-02,08:52:31,,"AR @ 2018-01-28 filed to SSM on 01/03/2018.
"
1098,395,Complete,2018-03-02,08:53:30,,"AR @ 2018-02-21 filed to SSM on 01/03/2018.
"
1099,653,New,2018-03-02,09:39:25,,
1891,1100,Out,2018-04-04,17:29:53,By E-Mail,emailed on 04.04.2018
1100,654,New,2018-03-02,11:38:35,,
1101,655,New,2018-03-02,12:16:32,,
1102,656,New,2018-03-02,13:34:59,,
1103,657,New,2018-03-02,13:38:58,,
1913,1116,New,2018-04-05,17:03:28,,
1104,654,Complete,2018-03-02,13:55:17,,Doc CTC FS for 31 June 2017 sent to client by email and also send hardcopy to Jalan Klang Lama. 
1105,528,Complete,2018-03-02,13:56:38,,Sent out to Simon. 
1943,1137,New,2018-04-07,14:04:41,,
1954,1143,New,2018-04-09,10:26:37,,
1967,1105,Out,2018-04-09,14:44:59,Office Boy,2018-04-09: Sent out client by Wan.
1969,1103,Out,2018-04-09,14:45:27,Office Boy,2018-04-09: Sent out client by Wan.
1106,658,New,2018-03-02,13:57:15,,
1971,1147,Out,2018-04-09,14:46:31,By E-Mail,2018-04-09: Email out to Yogini.
1107,240,Complete,2018-03-02,13:58:00,,AR @ 2018-02-18 submit to CCM on 26 February 2018.
1108,67,Complete,2018-03-02,14:00:16,,"AR @ 2018-01-23 submit to CCM on 15 February 2018.

"
1109,645,Out,2018-03-02,14:03:14,By E-Mail,"Section 105 dated 18 October 2017 sent out. Ack by Abd Qayyum.
"
1110,563,AGM/FS/AR,2018-03-02,16:36:25,,Send out doc @ 2018-03-01
1111,660,New,2018-03-02,16:39:28,,
1112,661,New,2018-03-02,16:39:28,,
1113,661,Complete,2018-03-02,16:51:50,,Collected by Client despatch
1114,660,Complete,2018-03-02,16:53:29,,Collected by client despatch
1115,619,AGM/FS/AR,2018-03-03,08:37:53,,Send out doc @ 2018-03-02.Ack by Lee Choo Leong
1116,548,Cancel,2018-03-03,08:39:06,,Double job taking
1117,662,New,2018-03-03,08:42:18,,
1118,662,AGM/FS/AR,2018-03-03,08:42:34,,Send out doc @ 2018-02-23. Ack by Siti Shaidatul Ain
1119,520,AGM/FS/AR,2018-03-03,08:46:29,,"Docs in
"
1120,523,AGM/FS/AR,2018-03-03,08:46:38,,Docs in
1121,663,New,2018-03-03,08:58:22,,
1122,664,New,2018-03-03,08:58:22,,
1123,665,New,2018-03-03,08:58:22,,
1124,666,New,2018-03-03,08:58:22,,
1125,667,New,2018-03-03,08:58:22,,
1126,668,New,2018-03-03,08:58:22,,
1983,1158,New,2018-04-09,16:57:47,,
1990,1129,Complete,2018-04-09,17:25:54,,Doc CTC self collect by Habibah on 9 April 2018. 
2025,355,Complete,2018-04-10,11:44:31,,""
1127,670,New,2018-03-03,11:34:50,,
1128,671,New,2018-03-03,11:35:32,,
1129,672,New,2018-03-03,11:36:11,,
1130,674,New,2018-03-03,12:38:47,,
1131,675,New,2018-03-05,10:32:41,,
1132,676,New,2018-03-05,11:01:25,,
1133,677,New,2018-03-05,11:39:29,,
1134,89,AGM/FS/AR,2018-03-05,11:40:36,,Docs in 
1135,678,New,2018-03-05,11:51:40,,
1136,682,New,2018-03-05,13:12:37,,
1137,683,New,2018-03-05,14:06:48,,
1138,340,Complete,2018-03-05,15:43:05,,Lodged to CCM@2018-03-02
1139,338,Complete,2018-03-05,15:43:33,,Lodged to CCM@2018-03-02
1140,354,Complete,2018-03-05,15:47:49,,"PD 2/2017 dated 28 Feb 2018 submit to SSM on 5 March 2018. 
"
1141,315,Complete,2018-03-05,15:50:54,,"AR @ 2018-02-28 submit to CCM on 5 March 2018.
"
1221,750,New,2018-03-09,16:44:58,,
1142,185,Complete,2018-03-05,15:51:44,,"FS @ 2017-07-31 filing to SSM on 5 March 2018.
"
1143,685,New,2018-03-05,16:56:23,,
1144,684,New,2018-03-05,16:56:26,,
1817,1008,Complete,2018-04-02,11:24:10,,""
1819,845,AGM/FS/AR,2018-04-02,11:24:46,,2018-04-02: Sent by Wan
1841,975,Complete,2018-04-02,18:02:24,,docs return on 02.04.2018. no CTC forms required as confirm by ms Lew on 27.03.2018.
1852,1079,New,2018-04-03,08:12:02,,
1145,686,New,2018-03-05,17:01:35,,
1867,493,Complete,2018-04-03,11:58:59,,Annual Return @ 2018-03-03. Submission to SSM on 2018-04-03
1882,1093,New,2018-04-04,09:36:41,,
1893,1085,AGM/FS/AR,2018-04-05,08:45:47,,Received payment for kp AR @ 2018-02-06 on 4 April 2018. Can proceed filing! 
1146,687,New,2018-03-05,17:29:12,,
1147,688,New,2018-03-06,09:47:29,,
1148,689,New,2018-03-06,09:49:41,,
1149,690,New,2018-03-06,11:27:42,,
1150,691,New,2018-03-06,11:58:05,,
1151,685,Complete,2018-03-06,12:24:24,,""
1914,1117,New,2018-04-05,17:13:40,,
1922,652,Complete,2018-04-06,09:29:13,,Sent on 02.03.2018
1944,1138,New,2018-04-07,14:09:27,,
1152,684,Complete,2018-03-06,12:24:33,,""
1955,1144,New,2018-04-09,10:32:55,,
1153,692,New,2018-03-06,12:24:15,,
1972,1150,New,2018-04-09,14:48:54,,
1154,384,Complete,2018-03-06,12:24:40,,""
1155,383,Complete,2018-03-06,12:24:56,,""
1156,372,Complete,2018-03-06,12:25:07,,""
1157,368,Complete,2018-03-06,12:25:16,,""
1158,261,Complete,2018-03-06,12:25:23,,""
1159,241,Complete,2018-03-06,12:25:30,,""
1984,1159,New,2018-04-09,17:01:49,,
1991,1162,New,2018-04-10,08:39:44,,
1999,939,Complete,2018-04-10,09:03:28,,CTC and sent doc to cedar on 09.04.2018. confirm received by Siti Shaidatul Ain
2009,1160,Out,2018-04-10,11:32:07,By E-Mail,Email to Carmen
2010,1150,Out,2018-04-10,11:32:23,By E-Mail,2018-04-09: Email to Kim Lee 
2026,297,Complete,2018-04-10,11:44:41,,""
2034,1143,Complete,2018-04-10,17:28:28,,Couriur by Citylink @ 09/04/2018
2035,895,Complete,2018-04-10,17:29:02,,Send by Wan
2048,622,Complete,2018-04-10,17:39:58,,Company incorporated
2049,613,Complete,2018-04-10,17:40:46,,ROA @ 02/03/2018
1160,694,New,2018-03-06,16:56:24,,
1161,180,SSM/Statutory,2018-03-06,18:20:50,,2018-03-06: Docs in. Pending pyt.
1162,694,AGM/FS/AR,2018-03-06,18:21:34,,2018-03-06: Email out docs to client.
1163,653,AGM/FS/AR,2018-03-06,18:22:07,,2018-03-02: Mr. Ragu self collected.
1164,643,Return,2018-03-06,18:23:21,,2018-03-05: Mr. Azlan & Ms. Eliza came to the office & fully signed.
1165,643,Return,2018-03-06,18:24:03,,2018-03-06: Payment made. Shall wait for pyt clear in the bank. To submit S14.
1166,618,Cancel,2018-03-06,18:25:31,,2018-03-06: Job has been cancelled due to Mr. Ragu confirmed not to proceed with Incorp.
1167,646,AGM/FS/AR,2018-03-06,18:27:00,,2018-03-02: Courier by Citylink to Shah Alam.
1168,696,New,2018-03-06,18:54:29,,
1169,695,New,2018-03-06,18:54:29,,
1170,697,New,2018-03-06,19:15:31,,
1171,698,New,2018-03-06,19:15:31,,
1172,699,New,2018-03-06,19:15:31,,
