billingitem_id|company_id|billingitem_generated|billingitem_entrydate|billingitem_caseid|billingitem_casefeecode|billingitem_casefeedesc|billingitem_billingdesc|billingitem_billingdetails|billingitem_feetype|billingitem_feecategory|billingitem_amount|billingitem_calculatedtax|billingitem_total|billingitem_tax|perfomabill_id|billingitem_balance|debitnote_id
2493|755|f|2018-03-22|944|S78|Increase 260,000. Total PUC 263,000|Increase of PUC - Addidtional 260,000|"- DCR & MWR (to pass OR), Section 76, DCR (Allotment), Application of Shares, Statement of Capital, New Share Certificates
- Submission of ROA & Update of ROM"|Secretarial Work|SR|330.00|19.80|349.80|6.00|820|349.80|-3
2494|755|f|2018-03-22|944|S78|Increase 260,000. Total PUC 263,000|Handling, Delivery & Telecommunication|""|Disbursement|SR|35.00|2.10|37.10|6.00|820|37.10|-3
2495|755|f|2018-03-22|944|S78|Increase 260,000. Total PUC 263,000|Printing & Stationery|""|Disbursement|SR|30.00|1.80|31.80|6.00|820|31.80|-3
2749|125|f|2018-03-29|1022|CTC|F24, F49, S58, F9 (5sets)|CTC-F24, F49, S58, F9 (5sets)|""|Secretarial Work|SR|80.00|4.80|84.80|6.00|892|84.80|-3
2512|265|f|2018-03-23|949|AR/AGM|AR@2018-03-28|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|825|0.00|-3
4414|120|f|2018-05-16|1524|AC|Financial Statement @ 2017-12-31|SSM- FS @ 2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1399|0.00|-3
4346|742|f|2018-05-15|1505|S36|Change of M&A|SSM - Section 36|""|Reimbursement|OR|30.00|0.00|30.00|6.00|1383|0.00|-3
2496|658|f|2018-03-22|946|S36|""|Change of Articles and Memorandum|"Deletion: Article 6 of Memorandum
Alteration: Articles 1 & 3(d) and Insertion of Article 5 of Articles of Association"|Secretarial Work|SR|300.00|18.00|318.00|6.00|821|318.00|-3
2497|658|f|2018-03-22|946|S36|Change of Articles and Memorandum|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|821|15.90|-3
2498|658|f|2018-03-22|946|S36|Change of Articles and Memorandum|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|821|15.90|-3
2499|658|f|2018-03-22|946|S36|Change of Articles and Memorandum|SSM: Section 36|""|Reimbursement|OR|30.00|0.00|30.00|6.00|821|30.00|-3
2635|118|f|2018-03-27|987|AR/AGM|Annual Return @ 2018-04-29|Annual Return @ 2018-04-29 |""|Secretarial Work|SR|200.00|12.00|212.00|6.00|859|0.00|-3
2961|258|f|2018-04-03|1092|AC|FS@2017-12-31|Handling, Delivery & Telecommunication|""|Disbursement|SR|35.00|2.10|37.10|6.00|950|0.00|-3
2670|574|f|2018-03-27|999|S28|""|Change of Company Name|""|Disbursement|SR|27.00|1.62|28.62|6.00|865|28.62|-3
2962|258|f|2018-04-03|1092|AC|FS@2017-12-31|Printing & Stationery|""|Disbursement|SR|25.04|1.50|26.54|6.00|950|0.00|-3
2591|12|f|2018-03-26|687|PurMach|Disposal of Motor Vehicle - Kia Pregio (WLW 7398) |Printing & Stationery|""|Disbursement|SR|21.00|1.26|22.26|6.00|846|0.00|-3
2513|265|f|2018-03-23|949|AR/AGM|AR@2018-03-28|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|825|0.00|-3
2514|265|f|2018-03-23|949|AR/AGM|AR@2018-03-28|SSM-AR@2018-03-28|""|Reimbursement|OR|150.00|0.00|150.00|6.00|825|0.00|-3
2511|265|f|2018-03-23|949|AR/AGM|AR@2018-03-28|Annual Return@2018-03-28 (3 Directors)|""|Secretarial Work|SR|210.00|12.60|222.60|6.00|825|0.00|-3
2688|669|t|2018-03-28|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-26 until 2019-03-25|Fee|SR|840.00|50.40|890.40|6.00|873|890.40|-3
2723|513|f|2018-03-29|1015|ChAud|Change of Auditor|Change of Auditor|-change from P.S Yap, Isma & Associates to Zamzuri & Co.|Secretarial Work|SR|150.00|9.00|159.00|6.00|885|0.00|-3
2931|812|f|2018-04-03|1084|S15|Incorporation |Statutory Stationery - Seal/Certificate/Minutes/SecFiles|""|Disbursement|SR|160.00|9.60|169.60|6.00|942|0.00|-3
2918|155|f|2018-04-03|1080|S58|"Change of Secretaries 
- Appt KSS
- Resign KBT "|Printing & Stationery |""|Disbursement|SR|20.00|1.20|21.20|6.00|939|0.00|-3
3131|41|f|2018-04-06|1134|S105|"Transfer of Shares
- Jumiati to See TWY (100%) "|LHDN Stamping Fee - S105|""|Reimbursement|OR|2031.00|0.00|2,031.00|6.00|1006|0.00|-3
2876|538|f|2018-04-02|1067|AR/AGM|AR@2018-04-05|SSM - AR@2018-04-05|""|Reimbursement|OR|150.00|0.00|150.00|6.00|925|0.00|-3
3184|126|f|2018-04-09|1149|CTC|"Certified True Copies
- F9(..x2), F49(..x2) & Section 58(..x2) "|Certified True Copies |- F9(..x2), F49(..x2) & Section 58(..x2) |Secretarial Work|SR|12.00|0.72|12.72|6.00|1022|0.00|-3
1718|497|f|2018-03-05|675|AR/AGM|AR@2018-03-23|SSM - AR@2018-03-23|""|Reimbursement|OR|150.00|0.00|150.00|6.00|573|0.00|-3
1715|497|f|2018-03-05|675|AR/AGM|AR@2018-03-23|Annual Return@2018-03-23|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|573|0.00|-3
2800|351|f|2018-03-30|1041|AC|Financial Statement@2017-12-31|Financial Statement@2017-12-31|-Preparation, Circulation, Submission & Filing|Secretarial Work|SR|140.00|8.40|148.40|6.00|908|148.40|-3
2828|261|f|2018-03-30|1054|AC|FS@2017-12-31|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|912|22.98|-3
2505|326|f|2018-03-23|941|AR/AGM|AR@2018-03-10|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|823|0.00|-3
2506|326|f|2018-03-23|941|AR/AGM|AR@2018-03-10|SSM-AR@2018-03-10|""|Reimbursement|OR|150.00|0.00|150.00|6.00|823|0.00|-3
2507|405|f|2018-03-23|948|AR/AGM|AR@2018-03-26|Annual Return2018-03-26|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|824|0.00|-3
2970|816|f|2018-04-04|1094|S27|Incorporation |Handling, Delivery & Telecommunication |""|Disbursement|SR|35.00|2.10|37.10|6.00|952|0.00|-3
2508|405|f|2018-03-23|948|AR/AGM|AR@2018-03-26|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|824|0.00|-3
195|688|f|2018-01-08|89|AR/AGM|AR@2018-01-21|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|67|0.00|-3
1754|688|f|2018-03-06|688|AR/AGM|Late Filing Fee|SSM: AR@2018-01-21 - Late Filing Fee|""|Reimbursement|OR|50.00|0.00|50.00|6.00|586|0.00|-3
4216|565|f|2018-05-11|1473|S105|Transfer of 4,000 shares|Transfer of 4,000 shares|""|Secretarial Work|SR|400.00|24.00|424.00|6.00|1345|424.00|-3
4369|182|f|2018-05-15|1514|AC|Financial Statements @ 2017-11-30|SSM - FS @ 2017-11-30|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1390|50.00|-3
4385|607|f|2018-05-16|1519|AR/AGM|Annual Return @ 2018-05-20|SSM: AR@2018-05-20|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1394|150.00|-3
3971|462|f|2018-05-04|1377|Misc|Mails collection - Review, Scan & Email|Mails collection - Review, Scan & Email|"- March Mails --> 1 hour
- April Mails --> 1 hour"|Secretarial Work|SR|400.00|24.00|424.00|6.00|1268|424.00|-3
2388|280|t|2018-03-21|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-14 until 2019-03-13|Fee|SR|840.00|50.40|890.40|6.00|774|0.00|-3
3552|280|f|2018-04-20|1255|AR/AGM|"AR@2018-04-03
"|SSM-AR@2018-04-03|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1141|0.00|-3
2830|180|f|2018-03-30|1052|DeReg|De-registration|SSM - CPO |""|Reimbursement|SR|15.00|0.90|15.90|6.00|913|0.00|-3
2724|513|f|2018-03-29|1015|ChAud|Change of Auditor|Handling, Delivery & Telecommunication |""|Disbursement|SR|27.00|1.62|28.62|6.00|885|0.00|-3
2903|183|f|2018-04-02|1075|S58|"Change of Secretaries 
-Appt KSS
-Resign KBT "|Printing & Stationery |""|Disbursement|SR|20.00|1.20|21.20|6.00|933|0.00|-3
1016|357|f|2018-02-07|451|DeReg|""|SSM - Section 550|""|Reimbursement|OR|100.00|0.00|100.00|6.00|373|0.00|-3
2919|155|f|2018-04-03|1080|S58|"Change of Secretaries 
- Appt KSS
- Resign KBT "|Handling, Delivery & Telecommunication |""|Disbursement|SR|35.00|2.10|37.10|6.00|939|0.00|-3
2519|141|f|2018-03-23|951|AR/AGM|Annual Return @ 2018-04-26|Annual Return@2018-04-26|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|826|0.00|-3
2527|504|f|2018-03-23|952|CPO|CPO - Advanced Seating Solutions SB, Kraken Interactive SB & QIC Malaysia SB|CPO - Advanced Seating Solutions SB, Kraken Interactive SB & QIC Malaysia SB|""|Reimbursement|SR|45.00|2.70|47.70|6.00|831|0.00|-3
2520|141|f|2018-03-23|951|AR/AGM|Annual Return @ 2018-04-26|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|826|0.00|-3
2524|497|t|2018-03-23|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-23 until 2019-03-22|Fee|SR|840.00|50.40|890.40|6.00|829|890.40|-3
2671|574|f|2018-03-27|999|S28|""|Printing & Stationery|""|Disbursement|SR|24.00|1.44|25.44|6.00|865|25.44|-3
2525|167|t|2018-03-23|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-24 until 2019-03-23|Fee|SR|840.00|50.40|890.40|6.00|830|890.40|-3
2636|118|f|2018-03-27|987|AR/AGM|Annual Return @ 2018-04-29|Handling, Delivery & Telecommunications |""|Disbursement|SR|27.00|1.62|28.62|6.00|859|0.00|-3
2521|141|f|2018-03-23|951|AR/AGM|Annual Return @ 2018-04-26|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|826|0.00|-3
2522|141|f|2018-03-23|951|AR/AGM|Annual Return @ 2018-04-26|SSM: AR@2018-04-26|""|Reimbursement|OR|150.00|0.00|150.00|6.00|826|0.00|-3
3229|336|f|2018-04-09|1160|S78 Non Cash|Increase PUC (Otherwise) - RM250k|Handling, Delivery & Telecommunication|""|Disbursement|SR|45.00|2.70|47.70|6.00|1035|0.00|-3
3352|211|f|2018-04-13|1196|CTC|CTC - M&A, F9, S58, F49, F24, F44|Certified True Copies @ 2018-04-13|- M&A, F9, S58, F49, F24, F44 (1 Set)|Secretarial Work|SR|30.00|1.80|31.80|6.00|1078|31.80|-3
2855|56|f|2018-04-02|1060|S58|"Change of Secretaries 
-Appoint KSS 
- Resign KBT "|Printing & Stationery |""|Disbursement|SR|20.00|1.20|21.20|6.00|920|0.00|-3
2854|56|f|2018-04-02|1060|S58|"Change of Secretaries 
-Appoint KSS 
- Resign KBT "|Change of Secretaries |"- Appoint KSS 
- Resign KBT"|Secretarial Work|SR|90.00|5.40|95.40|6.00|920|0.00|-3
3322|821|f|2018-04-12|1187|Chg Sec|""|Change of Secretary|"-Prepare Documentations
-Submit to CCM"|Secretarial Work|SR|300.00|18.00|318.00|6.00|1070|0.00|-3
2689|421|t|2018-03-28|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-28 until 2019-03-27|Fee|SR|840.00|50.40|890.40|6.00|874|0.00|-3
4076|268|f|2018-05-08|1426|CTC|CTC - F9, F13, F44, F49, S58, F24, AFS 2016 |Handling, Delivery & Telecommunications|""|Disbursement|SR|25.02|1.50|26.52|6.00|1302|26.52|-3
3185|126|f|2018-04-09|1149|CTC|"Certified True Copies
- F9(..x2), F49(..x2) & Section 58(..x2) "|Handling, Delivery & Telecommunications|""|Disbursement|SR|15.00|0.90|15.90|6.00|1022|0.00|-3
4811|610|f|2018-05-25|1641|BkChsig|Change Bank Signatories with PBB|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|1500|15.90|-3
2523|673|t|2018-03-23|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-23 until 2019-03-22|Fee|SR|840.00|50.40|890.40|6.00|828|0.00|-3
2750|125|f|2018-03-29|1022|CTC|F24, F49, S58, F9 (5sets)|Telecommunications|""|Disbursement|SR|15.00|0.90|15.90|6.00|892|15.90|-3
4149|455|f|2018-05-10|1450|S36|"Change of Memorandum & Article of Association
"|Change of Memorandum & Article of Association|"-DCR, MWR, Section 36
"|Secretarial Work|SR|400.00|24.00|424.00|6.00|1328|424.00|-3
2801|351|f|2018-03-30|1041|AC|Financial Statement@2017-12-31|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|908|28.62|-3
3298|656|f|2018-04-11|1178|PD 2/2017|""|Change of Business Address|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|1061|53.00|-3
4868|657|t|2018-05-28|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-05-28 until 2019-05-27|Fee|SR|840.00|50.40|890.40|6.00|1517|890.40|-3
2515|469|f|2018-03-23|950|AR/AGM|AR@2018-03-15|Annual Return@2018-03-15|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|827|0.00|-3
4368|182|f|2018-05-15|1514|AC|Financial Statements @ 2017-11-30|Printing & Stationery |""|Disbursement|SR|21.68|1.30|22.98|6.00|1390|22.98|-3
1716|497|f|2018-03-05|675|AR/AGM|AR@2018-03-23|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|573|0.00|-3
3263|163|f|2018-04-10|1171|CTC|"2 sets CTC AFS @ 2016-12-31
CPO for winding up search
MYEG for bankcruptcy search of 3 directors"|Printing & Stationery|""|Disbursement|SR|24.00|1.44|25.44|6.00|65|25.44|-3
4928|506|f|2018-05-31|1673|AGM|AGM |Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|1534|24.38|-3
2516|469|f|2018-03-23|950|AR/AGM|AR@2018-03-15|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|827|0.00|-3
2517|469|f|2018-03-23|950|AR/AGM|AR@2018-03-15|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|827|0.00|-3
2518|469|f|2018-03-23|950|AR/AGM|AR@2018-03-15|SSM-AR@2018-03-15|""|Reimbursement|OR|150.00|0.00|150.00|6.00|827|0.00|-3
3395|290|f|2018-04-16|1207|CTC|"Certified True Copies@2018-04-16
"|- Handling, Delivery & Telecommunication|""|Disbursement|SR|25.08|1.50|26.58|6.00|1091|26.58|-3
2526|398|f|2018-03-23|953|AR/AGM|AR@2018-03-22|Annual Return@2018-03-22 (4 Directors + 4 Charges)|""|Secretarial Work|SR|300.00|18.00|318.00|6.00|832|0.00|-3
5064|244|f|2018-06-06|1716|AC|Financial Statements @ 2017-12-31|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|0.00|27.00|0.00|1575|27.00|-3
5066|244|f|2018-06-06|1716|AC|Financial Statements @ 2017-12-31|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|0.00|1575|50.00|-3
3230|336|f|2018-04-09|1160|S78 Non Cash|Increase PUC (Otherwise) - RM250k|Printing & Stationery|""|Disbursement|SR|25.00|1.50|26.50|6.00|1035|0.00|-3
2593|250|f|2018-03-26|974|CTC|F24, S58, F49, M&A (2sets)|CTC- F24, S58, F49, M&A (2sets)|""|Secretarial Work|SR|44.00|2.64|46.64|6.00|847|0.00|-3
2536|606|f|2018-03-23|956|SecCharge|Secretary Charge out rate|Secretary Charge out rate|"Khaw Sze Sze & Norfaidah 
(1.30 p.m. until 3.04 p.m, 1 hour 34 Minutes)"|Secretarial Work|SR|900.00|54.00|954.00|6.00|-1|954.00|-3
412|131|f|2018-01-15|190|AR/AGM|Annual Return @2018-02-22|SSM-AR@2018-02-22|""|Reimbursement|OR|150.00|0.00|150.00|6.00|156|0.00|-3
674|153|f|2018-01-23|277|CTC|CTC F49,F24, F44 & M&A|Printing & Stationery|""|Disbursement|SR|39.00|2.34|41.34|6.00|245|0.00|-3
2829|261|f|2018-03-30|1054|AC|FS@2017-12-31|SSM-FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|912|50.00|-3
2690|698|t|2018-03-28|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-28 until 2019-03-27|Fee|SR|840.00|50.40|890.40|6.00|875|890.40|-3
2539|197|f|2018-03-23|959|DCR|Over-The-Counter Bank Guarantee & Fixed Deposit placement with RHB Bank for Telekom Malaysia Berhad (RM2,376,505.16)|Over-The-Counter Bank Guarantee & Fixed Deposit placement with RHB Bank for Telekom Malaysia Berhad (RM2,376,505.16)|""|Secretarial Work|SR|90.00|5.40|95.40|6.00|836|95.40|-3
2540|197|f|2018-03-23|959|DCR|Over-The-Counter Bank Guarantee & Fixed Deposit placement with RHB Bank for Telekom Malaysia Berhad (RM2,376,505.16)|Printing & Stationery|""|Disbursement|SR|20.00|1.20|21.20|6.00|836|21.20|-3
2541|197|f|2018-03-23|959|DCR|Over-The-Counter Bank Guarantee & Fixed Deposit placement with RHB Bank for Telekom Malaysia Berhad (RM2,376,505.16)|Handling, Delivery & Telecommunications|""|Disbursement|SR|33.00|1.98|34.98|6.00|836|34.98|-3
1420|251|f|2018-02-21|537|AC|Financial Statement@2017-12-31|Financial Statement@2017-12-31|- Preparation, circulation, submission & filing|Secretarial Work|SR|150.00|9.00|159.00|6.00|491|0.00|-3
1421|251|f|2018-02-21|585|AR/AGM|Annual Return@2018-04-06|Handling, Delivery & Telecommunication|""|Disbursement|SR|36.00|2.16|38.16|6.00|491|0.00|-3
1423|251|f|2018-02-21|537|AC|Financial Statement@2017-12-31|SSM-FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|491|0.00|-3
1350|456|f|2018-02-19|560|AR/AGM|Annual Return@2018-03-29|Annual Return@2018-03-29|""|Secretarial Work|SR|210.00|12.60|222.60|6.00|466|0.00|-3
1418|456|f|2018-02-21|584|AC|Financial Statement @ 2017-06-30|SSM - KP FS @ 2017-06-30 (Valid till 2018-04-30)|""|Reimbursement|OR|50.00|0.00|50.00|6.00|466|0.00|-3
1293|448|f|2018-02-14|539|AC|Financial Statement@ 2017-12-31|SSM-FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|443|0.00|-3
1296|448|f|2018-02-14|541|AR/AGM|Annual Return@ 2018-03-01|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|444|0.00|-3
1297|448|f|2018-02-14|541|AR/AGM|Annual Return@ 2018-03-01|SSM-AR@2018-03-01|""|Reimbursement|OR|150.00|0.00|150.00|6.00|444|0.00|-3
3133|819|f|2018-04-06|1135|S15|By Mrs. Lee|Statutory Stationery - Common Seal/Sec File/Minutes/Certificates|""|Disbursement|SR|160.00|9.60|169.60|6.00|1007|0.00|-3
2637|804|f|2018-03-27|778|S15|Berhad inorporation|Sec ork on Incorporation, bundled with:|"- Secretarial Fee + Registered Office [2018-03 to 2019-03]
- 3 sets CTC on respective forms
- DCR on opening bank account
- MYCOID registration
- Pre-incorporation consultancy
- Additional name reservation
- 8 Shareholders "|Secretarial Work|SR|1520.00|91.20|1,611.20|6.00|852|0.00|-3
2963|812|f|2018-04-04|1084|S15|Incorporation |SSM - Sec 27 - Newfields Consulting SB |""|Reimbursement|OR|50.00|0.00|50.00|6.00|942|0.00|-3
2751|224|f|2018-03-29|1023|PD 2/2017|PD 2/2017 - 5 Solaris Dutamas (Publika)|PD 2/2017 : Notification on Chg of Business Address|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|694|53.00|-3
2878|119|f|2018-04-02|1068|S58|"Change of Secretaries
- Appt KSS
- Resign KBT "|Printing & Stationery |""|Disbursement|SR|20.00|1.20|21.20|6.00|926|0.00|-3
3135|819|f|2018-04-06|1135|S15|By Mrs. Lee|Printing & Stationery|""|Fee|SR|89.62|5.38|95.00|6.00|1007|0.00|-3
2802|351|f|2018-03-30|1041|AC|Financial Statement@2017-12-31|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|908|22.98|-3
3299|656|f|2018-04-11|1178|PD 2/2017|Change of Business Address|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|1061|15.90|-3
2949|202|f|2018-04-03|1088|FYE|Appoint Auditor - N.S. WONG & CO Tax agents - KTS Tax Consultancy Sdn Bhd Fixing financial period/year end 31 Dec|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|947|0.00|-3
1112|565|f|2018-02-09|477|AR/AGM|AR@2018-02-21|Annual Return@2018-02-21|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|397|0.00|-3
2920|331|f|2018-04-03|1081|FYE|Appt of Auditor & Tax Agent, Fixing of FYE|Appt of Auditor & Tax Agent, Fixing of FYE|-DCR & Appointment Letters|Secretarial Work|SR|90.00|5.40|95.40|6.00|940|95.40|-3
3399|535|f|2018-04-16|1209|AC|FS@2017-10-31|Financial Statement@2017-10-31|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|1093|0.00|-3
3186|340|f|2018-04-09|1150|Div|Declaration of Dividend (1/2017) - RM196,857.00|Declaration of Dividend (1/2017) - RM196,857.00|- DCR, Dividend Warrant |Secretarial Work|SR|200.00|12.00|212.00|6.00|1023|0.00|-3
3353|211|f|2018-04-13|1195|PurVeh|PurVeh - Mitsubishi|Handling, Delivery & Telecommunications|""|Disbursement|SR|25.00|1.50|26.50|6.00|1078|26.50|-3
3376|725|f|2018-04-13|1202|CTC|CTC F9, F32A, F49, F24, S51, AR & M&A|Handling & Telecommunications|""|Disbursement|SR|15.00|0.90|15.90|6.00|1085|15.90|-3
2725|513|f|2018-03-29|1015|ChAud|Change of Auditor|Printing & Stationery |""|Disbursement|SR|15.00|0.90|15.90|6.00|885|0.00|-3
2947|67|f|2018-04-03|1087|AC|FS @ 2017-12-31|SSM: FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|946|0.00|-3
2981|742|f|2018-04-04|1097|DCR|Trust Deed Agreement (4 sets)|DCR - Trust Deed Agreement (4 sets)|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|955|0.00|-3
2542|95|f|2018-03-23|960|AR/AGM|Annual Return @ 2018-04-15|Annual Return@2018-04-15|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|837|0.00|-3
2543|95|f|2018-03-23|960|AR/AGM|Annual Return @ 2018-04-15|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|837|0.00|-3
2544|95|f|2018-03-23|960|AR/AGM|Annual Return @ 2018-04-15|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|837|0.00|-3
2831|327|f|2018-03-30|1055|CTC|F24, F49, S58, F44, F4, M&A, AR 2017 (1set)|CTC- F24, F49, S58, F44, F4, M&A, AR 2017 (1set)|""|Secretarial Work|SR|58.00|3.48|61.48|6.00|914|61.48|-3
2900|165|f|2018-04-02|1074|S58|"Change of Secretaries  
- Appt KSS
- Resign KBT "|Handling, Delivery & Telecommunication |""|Disbursement|SR|24.00|1.44|25.44|6.00|932|0.00|-3
2955|139|f|2018-04-03|1082|S58|"Change of Secretaries
- Appt KSS
- Resign KBT "|Handling, Delivery & Telecommunication |""|Disbursement|SR|24.00|1.44|25.44|6.00|949|0.00|-3
2879|119|f|2018-04-02|1068|S58|"Change of Secretaries
- Appt KSS
- Resign KBT "|Handling, Delivery & Telecommunication|""|Disbursement|SR|24.00|1.44|25.44|6.00|926|0.00|-3
2832|327|f|2018-03-30|1055|CTC|F24, F49, S58, F44, F4, M&A, AR 2017 (1set)|Handling, Delivery & Telecommunications |""|Disbursement|SR|25.00|1.50|26.50|6.00|914|26.50|-3
3134|819|f|2018-04-06|1135|S15|By Mrs. Lee|Handling, Delivery & Telecommunication|""|Disbursement|SR|150.00|9.00|159.00|6.00|1007|0.00|-3
2691|710|t|2018-03-28|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-03-28 until 2019-03-27|Fee|SR|840.00|50.40|890.40|6.00|876|890.40|-3
2726|496|f|2018-03-29|1016|ChAud|Change of Auditor|Change of Auditor|-change from P.S Yap, Isma & Associates to Zamzuri & Co.|Secretarial Work|SR|150.00|9.00|159.00|6.00|886|159.00|-3
2130|224|f|2018-03-14|808|AR/AGM|AR@2018-03-11|Annual Return @ 2018-03-11 (3 Directors)|""|Secretarial Work|SR|210.00|12.60|222.60|6.00|694|222.60|-3
2921|331|f|2018-04-03|1081|FYE|Appt of Auditor & Tax Agent, Fixing of FYE|Financial Statement@2018-03-31|- Preparation, Circulation, Submission & Filing|Secretarial Work|SR|160.00|9.60|169.60|6.00|940|169.60|-3
2594|250|f|2018-03-26|974|CTC|F24, S58, F49, M&A (2sets)|Handling, Delivery & Telecommunications|""|Disbursement|SR|24.00|1.44|25.44|6.00|847|0.00|-3
4032|193|f|2018-05-07|1410|S236|Appointment of Secretary|Printing & Stationery|""|Disbursement|SR|20.00|1.20|21.20|6.00|1289|0.00|-3
2776|174|f|2018-03-30|1031|AC|Financial Statement @ 2017-09-30|SSM - FS @ 2017-09-30|""|Reimbursement|OR|50.00|0.00|50.00|6.00|907|50.00|-3
2803|351|f|2018-03-30|1041|AC|Financial Statement@2017-12-31|SSM-FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|908|50.00|-3
2638|118|f|2018-03-27|987|AR/AGM|Annual Return @ 2018-04-29|Printing & Stationery |""|Disbursement|SR|23.00|1.38|24.38|6.00|859|0.00|-3
2972|816|f|2018-04-04|1094|S27|Incorporation |SSM - Section 27 (Firstlookout Marketing Sdn. Bhd.)|""|Reimbursement|OR|50.00|0.00|50.00|6.00|952|0.00|-3
3324|821|f|2018-04-12|1187|Chg Sec|Documentations for change of secretary|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|1070|0.00|-3
2940|38|f|2018-04-03|1086|PurVeh|Purchase of MV - Honda HRV 1.8|Purchase of MV - Honda HRV 1.8 from ACTMAR SDN. BHD.|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|945|53.00|-3
2964|333|f|2018-04-04|1093|FYE|"Appt of Auditor & Tax Agent, Fixing of FYE
"|Appt of Auditor & Tax Agent, Fixing of FYE|- DCR & Appointment Letters|Secretarial Work|SR|90.00|5.40|95.40|6.00|951|0.00|-3
2950|202|f|2018-04-03|1088|FYE|Appoint Auditor - N.S. WONG & CO Tax agents - KTS Tax Consultancy Sdn Bhd Fixing financial period/year end 31 Dec|Handling, Delivery & Telecommunications|""|Disbursement|SR|15.00|0.90|15.90|6.00|947|0.00|-3
4150|455|f|2018-05-10|1450|S36|"Change of Memorandum & Article of Association
"|Handling, Delivery & Telecommunication|""|Disbursement|SR|36.00|2.16|38.16|6.00|1328|38.16|-3
4031|193|f|2018-05-07|1410|S236|Appointment of Secretary|Handling, Delivery & Telecommunications|""|Disbursement|SR|24.00|1.44|25.44|6.00|1289|0.00|-3
2545|95|f|2018-03-23|960|AR/AGM|Annual Return @ 2018-04-15|SSM: AR@2018-04-15|""|Reimbursement|OR|150.00|0.00|150.00|6.00|837|0.00|-3
3231|336|f|2018-04-09|1160|S78 Non Cash|Increase PUC (Otherwise) - RM250k|SSM - Section 76 Late Filing Fee |""|Reimbursement|OR|50.00|0.00|50.00|6.00|1035|0.00|-3
