company_id|company_no|company_name|company_intype|company_constitution|company_incorporation|company_objectives|company_industrya|company_industryb|company_website|company_staffid|company_comment|company_remark|company_country|company_gst|company_activate|company_financialyearend
383|761523-K|NUMSA AVIATION SDN. BHD.|Own|Private Limited|2007-02-02|""|""|""|""|2|""|""|Malaysia|""|t|2016-05-31
385|1244413-U|PACIFIC BUILDING TECHNOLOGIES SDN. BHD.|Own|Private Limited|2017-08-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
386|1143703-P|OLIVESTOUCH TECHNOLOGIES SDN. BHD.|Own|Private Limited|2015-05-08|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
387|626448-D|ORICSON SDN. BHD.|Own|Private Limited|2003-08-28|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
388|1110428-H|PANTHERA MOTION PICTURES SDN. BHD.|Own|Private Limited|2014-09-24|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
389|1180415-H|PARSA INDUSTRY DEVELOPER SDN. BHD.|Own|Private Limited|2016-03-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
390|1142285-U|PIYA DEVELOPMENT (M) SDN. BHD.|Own|Private Limited|2015-04-27|""|""|""|""|2|""|""|Malaysia|""|t|2017-04-30
391|1174273-M|PLAYTOWN SDN. BHD.|Own|Private Limited|2016-01-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
392|926458-A|POWER CLUB ALLIANCE (M) SDN. BHD.|Takeover|Private Limited|2010-12-22|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
394|636093-M|PITABERRY SDN. BHD.|Own|Private Limited|2013-12-05|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
395|559397-A|PERNIAGAAN BERATA ALI SDN. BHD.|Takeover|Private Limited|2001-09-20|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
364|982576-A|MESTIKA WARAS SDN. BHD.|Takeover|Private Limited|2012-03-15|""|""|""|""|2|""|""|Malaysia|""|t|2018-03-31
344|868195-X|LEE KOOI SENG POWER CLEAN SDN. BHD.|Own|Private Limited|2009-08-12|""|""|""|""|2|""|""|Malaysia|""|t|2018-08-31
380|843118-X|HECTADATA SDN. BHD.|Own|Private Limited|2009-01-05|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
338|1184781-V|LAB WHITE SDN. BHD.|Own|Private Limited|2016-04-21|""|""|""|""|2|""|""|Malaysia|""|t|2018-04-30
352|1198431-H|MCINTYRE IT SDN. BHD.|Own|Private Limited|2016-08-16|""|""|""|""|2|""|""|Malaysia|""|t|2018-07-31
396|250613-P|PARK MASTER SDN. BHD.|Takeover|Private Limited|1992-10-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
397|1111856-X|PRIMO MARKETING SDN. BHD.|Own|Private Limited|2014-10-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
339|1197258-P|LAMAN PRIMAJAYA SDN. BHD.|Own|Private Limited|2016-08-08|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
333|1233002-H|APTUDE TECHNOLOGY SERVICES SDN. BHD.|Own|Private Limited|2017-05-29|""|""|""|""|2|""|""|Malaysia|""|t|2018-05-31
405|1086448-A|QNETWORKS SOLUTION SDN. BHD.|Own|Private Limited|2014-03-26|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
406|1211791-M|QUALITRED SDN. BHD.|Own|Private Limited|2016-12-08|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
410|1050237-U|REZEKI MUDA SDN. BHD.|Own|Private Limited|2013-06-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
400|973067-A|PROVEN SYNERGY SDN. BHD.|Takeover|Private Limited|2011-12-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
401|608455-M|PROWARA HOLDINGS SDN. BHD.|Own|Private Limited|2003-03-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
402|932948-K|PUSAT TUISYEN MERIDIAN SDN. BHD.|Own|Private Limited|2011-02-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
403|1046549-M|QAWII MH RESOURCES SDN. BHD.|Own|Private Limited|2013-05-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
404|1058535-D|QIC MALAYSIA SDN. BHD.|Own|Private Limited|2013-08-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
407|1241733-T|REALPACE SERVICES SDN. BHD.|Own|Private Limited|2017-08-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
409|1097318-D|REDDISH APPLE EMPIRE MALAYSIA SDN. BHD.|Own|Private Limited|2014-06-11|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
411|839093-A|RIZE ASSOCIATES SDN. BHD.|Own|Private Limited|2008-11-19|""|""|""|""|2|""|""|Malaysia|""|t|2014-01-31
412|690256-W|REKA INDUK SDN. BHD.|Own|Private Limited|2005-05-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
413|600250-W|QUIKFRESH SUPPLY SDN. BHD.|Own|Private Limited|2002-11-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
414|1176884-X|SEVENTY GC SDN. BHD.|Own|Private Limited|2016-02-24|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
415|1207907-X|SCUBBI SDN. BHD.|Own|Private Limited|2016-11-04|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
416|1152137-V|SCUBAPLEX SDN. BHD.|Own|Private Limited|2015-07-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
417|1176300-P|SCHEARAR CONSULTING SDN. BHD.|Own|Private Limited|2016-02-19|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
418|1043470-D|SAWAHIL GLOBAL PROJECTS (M) SDN. BHD.|Own|Private Limited|2013-04-22|""|""|""|""|2|""|""|Malaysia|""|t|2015-03-31
419|608451-V|PRO PICTURES SDN. BHD.|Own|Private Limited|2003-03-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
420|1161231-A|SF CONTRACTS SDN. BHD.|Own|Private Limited|2015-10-06|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
422|1158691-T|SHP RESOURCES SDN. BHD.|Own|Private Limited|2015-09-10|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
423|1181949-M|SILVERFOX HOSPITALITY SDN. BHD.|Own|Private Limited|2016-04-01|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
424|1139087-T|SNASCO HOLDING SDN. BHD.|Own|Private Limited|2015-04-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
425|665928-D|SING HO HENG MEDICAL SDN. BHD.|Own|Private Limited|2004-09-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
426|538042-W|SCAN PLUS CORPORATION SDN. BHD.|Takeover|Private Limited|2001-01-31|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
428|1243764-V|SOLUTIONS RESEARCH INTERTECH SDN. BHD.|Own|Private Limited|2017-08-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
429|1098691-K|SONGGO TECH SDN. BHD.|Own|Private Limited|2014-06-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
430|878761-W|SONGGORITTY (M) SDN. BHD.|Own|Private Limited|2009-11-11|""|""|""|""|2|""|""|Malaysia|""|t|2012-12-31
431|1156703-W|SPEC OUTLET RETAIL OPTICAL GROUP SDN. BHD.|Own|Private Limited|2015-08-25|""|""|""|""|2|""|""|Malaysia|""|t|2017-09-30
432|586730-D|SPEED COMP DISTRIBUTIONS SDN. BHD.|Takeover|Private Limited|2002-07-18|""|""|""|""|2|""|""|Malaysia|""|t|2007-06-30
434|648724-V|SONICTRON SDN. BHD.|Takeover|Private Limited|2004-04-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
435|459942-K|SRI STAR MEDICARE SDN. BHD.|Own|Private Limited|1998-03-26|""|""|""|""|2|""|""|Malaysia|""|t|2010-06-30
436|569285-H|SEMANGAT NEUTRON SDN. BHD.|Own|Private Limited|2002-01-21|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
437|614979-P|SAKURA KRISTAL SDN. BHD.|Own|Private Limited|2003-05-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
438|270459-T|SAMWAI AIR-CONDITIONING SDN. BHD.|Takeover|Private Limited|1993-07-19|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
439|796782-M|STAR CHART SDN. BHD.|Own|Private Limited|2007-11-22|""|""|""|""|2|""|""|Malaysia|""|t|2010-12-31
440|213895-V|SCAN PLUS SDN. BHD.|Takeover|Private Limited|1991-03-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
441|1153616-P|SUPERVET SUPPLY SDN. BHD.|Own|Private Limited|2015-07-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
442|170123-W|STECON SDN. BHD.|Own|Private Limited|1988-04-21|""|""|""|""|2|""|""|Malaysia|""|t|1990-06-30
443|1072126-V|STEM CELLS HEALTHY AGING (M) SDN. BHD.|Own|Private Limited|2013-11-29|""|""|""|""|2|""|""|Malaysia|""|t|2016-10-31
444|1147216-A|STUDIO MBABA SDN. BHD.|Own|Private Limited|2015-06-04|""|""|""|""|2|""|""|Malaysia|""|t|2017-05-31
445|533532-M|INTER VIRTUAL SDN. BHD.|Own|Private Limited|2000-12-01|""|""|""|""|6|""|""|Malaysia|""|t|2009-12-31
446|584977-A|INSTANT CAR RENTAL & TRAVEL SDN. BHD.|Own|Private Limited|2002-07-02|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
447|580588-P|SUNGLASS & VISIONWORLD SDN.BHD.|Takeover|Private Limited|2002-05-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
448|378307-X|SWICHTEC POWER SYSTEMS SDN. BHD.|Own|Private Limited|1996-03-01|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
449|700875-M|SYARIKAT EMERALD ELECTRICAL SDN. BHD.|Own|Private Limited|2005-06-24|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
450|493784-U|SYMBOLIC EXCEL SDN.  BHD.|Takeover|Private Limited|1999-09-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-02-28
451|1106640-H|THIRD EYE ENTERPRISE SDN. BHD.|Own|Private Limited|2014-08-27|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
452|880961-T|THREE AMBER (M) SDN. BHD.|Own|Private Limited|2009-11-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
453|257564-H|THIN HEONG MEAT PRODUCT (KL) SDN. BHD.|Own|Private Limited|1993-02-03|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
454|1042211-P|TEROKA SOLARIS SDN. BHD.|Takeover|Private Limited|2013-04-11|""|""|""|""|2|""|""|Malaysia|""|t|2015-12-31
455|685490-H|TEMA BERSAUDARA SDN. BHD.|Own|Private Limited|2005-03-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
456|895710-K|TECHNISYS MARKETING SDN. BHD.|Own|Private Limited|2010-03-29|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
457|629300-K|SANJUNG SEJIWA SDN. BHD.|Own|Private Limited|2003-09-25|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
458|162784-U|TECHMESH SDN. BHD.|Own|Private Limited|1987-07-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-07-31
459|335171-U|NAKATEN (M) SDN. BHD.|Takeover|Private Limited|1995-02-28|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
460|568361-P|THREE LIONS SPORT SDN. BHD.|Own|Private Limited|2002-01-10|""|""|""|""|2|""|""|Malaysia|""|t|2016-06-30
427|1054030-K|SOCIAL GROOVES SDN. BHD.|Takeover|Private Limited|2013-07-12|""|""|""|""|2|""|""|Malaysia|""|t|2018-06-30
421|1224352-X|SHINY PARIS SDN. BHD.|Own|Private Limited|2017-03-28|""|""|""|""|2|""|""|Malaysia|""|t|2018-03-31
408|978066-W|RANCANG INDERA SDN. BHD.|Takeover|Private Limited|2012-02-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
461|741453-V|TRINITY WORKZ SDN. BHD.|Takeover|Private Limited|2006-07-19|""|""|""|""|2|""|""|Malaysia|""|t|2013-06-30
462|1051395-H|UBER MALAYSIA SDN. BHD.|Takeover|Private Limited|2013-06-25|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
463|1145541-W|UI HARTA EMAS SDN. BHD.|Own|Private Limited|2015-05-22|""|""|""|""|2|""|""|Malaysia|""|t|2017-05-31
464|1122714-W|TOP PARTNER EXPRESS SDN. BHD.|Own|Private Limited|2014-12-15|""|""|""|""|2|""|""|Malaysia|""|t|2016-10-31
466|1243204-P|VIVATREE SDN. BHD.|Own|Private Limited|2017-08-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
467|1098667-H|URIS MAL SDN. BHD.|Own|Private Limited|2014-06-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
468|1215946-U|VM PAYMENTS SDN. BHD.|Own|Private Limited|2017-01-16|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
433|1206558-H|SPICE AFFAIR SDN. BHD.|Own|Private Limited|2016-10-25|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
518|812289-K|BIFORST PROPERTIES SDN. BHD.|Own|Private Limited|2008-04-03|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
469|1038564-M|UNIONLISM RESOURCES SDN. BHD.|Own|Private Limited|2013-03-15|""|""|""|""|2|""|""|Malaysia|""|t|2016-06-30
470|712620-D|ULTRAJET ENGINEERING SDN. BHD.|Own|Private Limited|2005-10-13|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
471|884475-T|VISUAL WELL SOLUTIONS SDN. BHD.|Takeover|Private Limited|2009-12-31|""|""|""|""|2|""|""|Malaysia|""|t|2016-12-31
472|1163264-K|WAN AVANCE SDN. BHD.|Own|Private Limited|2015-10-22|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
473|323803-A|TIRAI NAGA SDN. BHD.|Own|Private Limited|1994-11-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
474|737251-T|WEIHAI SHANHUA PREMIER CARPETS (M) SDN. BHD.|Own|Private Limited|2006-06-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-06-30
476|1243442-V|WISE CHAMPION RESOURCES SDN. BHD.|Own|Private Limited|2017-08-17|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
478|783078-T|WMT PROPERTIES & MANAGEMENT SDN. BHD.|Own|Private Limited|2007-08-02|""|""|""|""|2|""|""|Malaysia|""|t|2012-12-31
479|272582-H|TELECONSULT (M) SDN. BHD.|Own|Private Limited|1993-08-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
480|1159389-K|YATRON ENERGY (MALAYSIA) SDN. BHD.|Own|Private Limited|2015-09-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
481|1243605-D|WRX SPINE RESOURCES SDN. BHD.|Own|Private Limited|2017-08-18|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
482|340490-P|TEKNIK TEKUN SDN. BHD.|Own|Private Limited|1995-04-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
483|708054-M|XCEL WORLD TRADE SDN. BHD.|Own|Private Limited|2005-08-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
484|74176-P|NOVASAT COMMUNICATIONS SDN. BHD.|Own|Private Limited|1981-08-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
485|1192275-X|YOUNG BLOOD BEAUTY PARLOUR SDN. BHD.|Own|Private Limited|2016-06-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
486|781505-P|YEE TAH MING HOLDINGS SDN. BHD.|Own|Private Limited|2007-07-19|""|""|""|""|2|""|""|Malaysia|""|t|2017-03-31
487|944100-K|YOHC PROGRAMS SDN. BHD.|Own|Private Limited|2011-05-11|""|""|""|""|2|""|""|Malaysia|""|t|2016-09-30
488|593343-M|YONGHUI MATERIALS & PACKAGING SDN. BHD.|Own|Private Limited|2002-09-20|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
489|154560-D|TEN REN TRADING SDN. BHD.|Takeover|Private Limited|1986-07-14|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
490|593855-D|X'TENT URBAN GROUP SDN.  BHD.|Own|Private Limited|2002-09-26|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
491|168480-M|SWEE HWA HOLDINGS SDN. BHD.|Own|Private Limited|1988-02-11|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
492|1227490-M|21ST CENTURY SOFTWARE SOLUTIONS SDN. BHD.|Own|Private Limited|2017-04-18|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
493|1116312-H|90INK CHEMISTRY EVENT SDN. BHD.|Own|Private Limited|2014-11-04|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
494|519325-H|AKADEMI CADDCAM SDN. BHD.|Own|Private Limited|2000-07-07|""|""|""|""|6|""|""|Malaysia|""|t|2013-06-30
495|1173369-W|AL AMEEN TOYYIBAN SDN. BHD.|Own|Private Limited|2016-01-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
496|348165-D|ALKEN ORIENTAL SDN. BHD.|Own|Private Limited|1995-06-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
497|850892-T|ALTERNATE STUDIOS SDN. BHD.|Own|Private Limited|2009-03-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
498|436168-H|ADSIGNS IMEJ SDN. BHD.|Own|Private Limited|1997-06-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
499|67397-U|YAP KHAY CHEONG BRICKWORKS (SEMENYIH) SDN. BHD.|Takeover|Private Limited|1981-02-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
500|924369-P|ANSON CENTURY SDN. BHD.|Own|Private Limited|2010-12-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
501|1011771-H|APPXQUARE TECHNOLOGIES SDN. BHD.|Own|Private Limited|2012-07-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
502|630890-A|ARCHCO RIGIDON (M) SDN. BHD.|Own|Private Limited|2003-10-09|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
503|1188885-H|ASI PAYROLL SERVICES SDN. BHD.|Own|Private Limited|2016-05-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
504|173397-D|ASI (MM2H) SDN. BHD.|Own|Private Limited|1988-08-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
505|1042806-A|AYUL INTERNATIONAL SDN. BHD.|Own|Private Limited|2013-04-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
506|629986-T|B. I. PACKAGING SUPPLY SDN. BHD.|Own|Private Limited|2003-10-01|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
507|607243-H|ASI MANAGEMENT SERVICES SDN. BHD.|Own|Private Limited|2003-02-24|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
508|1024299-V|AURA RECO ELECTRICAL SDN. BHD.|Own|Private Limited|2012-11-12|""|""|""|""|6|""|""|Malaysia|""|t|2016-10-31
509|280655-K|ASI AGENCY SDN. BHD.|Own|Private Limited|1993-11-03|""|""|""|""|6|""|""|Malaysia|""|t|2017-02-28
510|1066350-M|BANANA LABS SDN. BHD.|Own|Private Limited|2013-10-16|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
511|358522-P|BASHEER GRAPHIC BOOKS SDN. BHD.|Own|Private Limited|1995-09-07|""|""|""|""|6|""|""|Malaysia|""|t|2015-08-31
512|921105-T|BEEJAQ SDN. BHD.|Own|Private Limited|2010-11-08|""|""|""|""|6|""|""|Malaysia|""|t|2015-12-31
513|362075-W|ASI CONSULTING SDN. BHD.|Own|Private Limited|1995-04-10|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
514|722808-A|BIFORST HOLDINGS SDN. BHD.|Takeover|Private Limited|2006-02-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
515|635065-U|BIFORST LOGISTICS SDN. BHD.|Takeover|Private Limited|2003-11-20|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
516|765782-K|BIFORST PLANTATION SDN. BHD.|Takeover|Private Limited|2007-03-15|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
517|733928-X|BIFORST PRINTING SDN. BHD.|Takeover|Private Limited|2006-05-17|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
519|765802-U|BIFORST SECURITY SDN. BHD.|Takeover|Private Limited|2007-03-15|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
520|691384-M|BIFORST TECHNOLOGY SDN. BHD.|Takeover|Private Limited|2005-05-12|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
521|856997-T|BIFORST TELECOMMUNICATIONS SDN. BHD.|Own|Private Limited|2009-05-14|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
522|712304-X|BIFORST AGENCIES SDN. BHD.|Takeover|Private Limited|2005-10-11|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
523|690059-X|BIFORST DISTRIBUTIONS SDN. BHD.|Takeover|Private Limited|2005-04-30|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
524|681420-D|BIFORST HEALTHCARE SDN. BHD.|Takeover|Private Limited|2005-02-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
525|670416-V|BIG FLEET SDN. BHD.|Takeover|Private Limited|2004-10-23|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
526|1098253-W|BRAMS & BROTHERS SDN. BHD.|Own|Private Limited|2014-06-18|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
527|804297-H|BUMI ASIA AUTO SDN. BHD.|Takeover|Private Limited|2008-01-25|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
529|390146-H|AXA CABLING SDN. BHD.|Own|Private Limited|1996-06-11|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
528|690134-D|BUMI CAPITAL RESOURCES SDN. BHD.|Takeover|Private Limited|2005-04-30|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
530|405803-U|AUTOLEGAL SERVICES (M) SDN. BHD.|Takeover|Private Limited|1996-10-12|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
531|339260-P|AUTOLEGAL (M) SDN. BHD.|Takeover|Private Limited|1995-04-07|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
532|340175-U|ASI SECRETARIAL SERVICES SDN. BHD.|Own|Private Limited|1995-04-14|""|""|""|""|6|""|""|Malaysia|""|t|2017-09-30
533|649629-V|CASA DINAMIK LOGISTIC & SERVICES SDN. BHD.|Own|Private Limited|2004-04-19|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
534|659315-W|CHIMERA-TECH SDN. BHD.|Own|Private Limited|2004-07-13|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
535|498054-M|CHEMCENTRO SDN. BHD.|Own|Private Limited|1999-11-02|""|""|""|""|6|""|""|Malaysia|""|t|2017-10-31
536|526814-W|CINEMA ONLINE SDN. BHD.|Own|Private Limited|2000-09-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
537|926858-U|CONVERGING KNOWLEDGE SDN. BHD.|Own|Private Limited|2010-12-24|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
538|1041333-A|CUSTOMER CONNECT MALAYSIA SDN. BHD.|Takeover|Private Limited|2013-04-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-04-30
539|546236-X|DESIGN REVIEW SDN. BHD.|Own|Private Limited|2001-04-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
540|805647-W|DEEN CONSTRUCTION SDN. BHD.|Own|Private Limited|2008-02-05|""|""|""|""|6|""|""|Malaysia|""|t|2015-05-31
541|915108-H|CXRUS SOLUTIONS SDN. BHD.|Takeover|Private Limited|2010-09-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
542|857038-U|DANCORP SDN. BHD.|Own|Private Limited|2009-05-14|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
544|629662-M|D'MAQ MALAYSIA SDN. BHD.|Own|Private Limited|2003-09-29|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
545|391614-V|DAYANG TRICYCLE (M) SDN. BHD.|Own|Private Limited|1996-06-24|""|""|""|""|6|""|""|Malaysia|""|t|2016-08-31
546|951170-M|DU VIET SDN. BHD.|Own|Private Limited|2011-07-01|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
547|444461-A|CADDCAM SERVICES SDN. BHD.|Own|Private Limited|1997-08-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
548|1228926-D|EB SMARTSOLUTIONS SDN. BHD.|Own|Private Limited|2017-04-28|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
549|1220408-P|ECOVERSE SDN. BHD.|Own|Private Limited|2017-03-02|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
550|1159153-V|ELC RAIL SDN. BHD.|Own|Private Limited|2015-09-15|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
551|1170519-W|ES SURIA SDN. BHD.|Own|Private Limited|2015-12-29|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
552|604312-H|DMX PACKET (MALAYSIA) SDN. BHD.|Takeover|Private Limited|2003-01-22|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
553|641317-K|DYNABRO ENGINEERING SDN. BHD.|Takeover|Private Limited|2004-02-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-05-31
554|797531-H|EANGGAR SOLUTIONS SDN. BHD.|Own|Private Limited|2007-11-29|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
555|1170164-W|EROS ENGINEERING SDN. BHD.|Own|Private Limited|2015-12-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
556|658486-W|EAST LINK CONSULTING (M) SDN. BHD.|Takeover|Private Limited|2004-07-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
557|590653-M|ENDORSED DISTRIBUTION & ENGINEERING SDN. BHD.|Takeover|Private Limited|2002-08-26|""|""|""|""|6|""|""|Malaysia|""|t|2009-12-31
558|385869-X|ELDERAAN TECHNOLOGIES SDN. BHD.|Own|Private Limited|1996-05-04|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
559|286261-W|EMPIRE SCOPE SDN. BHD.|Own|Private Limited|1994-01-08|""|""|""|""|6|""|""|Malaysia|""|t|2017-04-30
560|360926-K|ASI TAXATION SDN. BHD.|Own|Private Limited|1995-09-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
561|212073-M|ASI SERVICES SDN. BHD.|Own|Private Limited|1991-02-02|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
562|793937-K|EV STATION SDN. BHD.|Takeover|Private Limited|2007-11-01|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
563|631260-U|EXCELLENT MANAGEMENT SOLUTIONS SDN. BHD.|Own|Private Limited|2003-10-13|""|""|""|""|6|""|""|Malaysia|""|t|2012-12-31
564|1125127-W|FASTWAY FACILITIES SDN. BHD.|Takeover|Private Limited|2014-12-31|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
