paymentitem_id|payment_id|billingitem_id|payment_amount|payment_tax|payment_total|payment_taxrate|payment_balance
1050|250|352|840.00|50.40|890.40|6.00|890.40
1051|251|1375|27.00|1.62|28.62|6.00|28.62
1052|251|1376|23.00|1.38|24.38|6.00|24.38
1053|251|1377|150.00|0.00|150.00|6.00|150.00
1054|251|1374|200.00|12.00|212.00|6.00|212.00
1055|252|855|70.00|4.20|74.20|6.00|74.20
1056|252|856|70.00|4.20|74.20|6.00|74.20
1057|252|857|90.00|5.40|95.40|6.00|95.40
1058|252|858|80.00|4.80|84.80|6.00|84.80
1059|252|872|96.00|5.76|101.76|6.00|101.76
1060|252|860|40.00|2.40|42.40|6.00|42.40
1061|252|859|25.00|1.50|26.50|6.00|26.50
1062|252|861|25.23|1.51|26.74|6.00|26.74
1063|252|1871|25.00|1.50|26.50|6.00|26.50
1064|252|1873|30.00|0.00|30.00|6.00|30.00
1065|252|1872|23.02|1.38|24.40|6.00|24.40
1066|252|1870|200.00|12.00|212.00|6.00|212.00
1067|253|1058|50.00|3.00|53.00|6.00|53.00
1068|253|1059|200.00|0.00|200.00|6.00|200.00
1069|253|975|200.00|12.00|212.00|6.00|212.00
1070|253|976|27.00|1.62|28.62|6.00|28.62
1071|253|977|23.00|1.38|24.38|6.00|24.38
1072|253|978|150.00|0.00|150.00|6.00|150.00
1073|254|2205|250.00|15.00|265.00|6.00|265.00
1074|254|2206|50.00|3.00|53.00|6.00|53.00
1075|254|2207|25.00|1.50|26.50|6.00|26.50
1076|255|469|840.00|50.40|890.40|6.00|890.40
1077|255|1077|150.00|9.00|159.00|6.00|159.00
1078|255|1078|27.00|1.62|28.62|6.00|28.62
1079|255|1079|21.68|1.30|22.98|6.00|22.98
1080|255|1080|50.00|0.00|50.00|6.00|50.00
1081|255|1811|50.00|3.00|53.00|6.00|53.00
1082|256|1637|15.00|0.90|15.90|6.00|15.90
1083|256|1634|300.00|18.00|318.00|6.00|318.00
1084|256|1636|30.00|0.00|30.00|6.00|30.00
1085|256|1128|200.00|12.00|212.00|6.00|212.00
1086|256|1638|15.00|0.90|15.90|6.00|15.90
1087|256|1129|27.00|1.62|28.62|6.00|28.62
1088|256|1130|23.00|1.38|24.38|6.00|24.38
1089|256|1131|150.00|0.00|150.00|6.00|150.00
1090|256|1503|840.00|50.40|890.40|6.00|890.40
1091|257|1933|671.98|40.32|712.30|6.00|890.40
1092|258|2221|24.00|1.44|25.44|6.00|25.44
1093|258|2222|15.00|0.90|15.90|6.00|15.90
1094|258|2219|300.00|18.00|318.00|6.00|318.00
1095|258|2220|840.00|50.40|890.40|6.00|890.40
1096|259|1|50.00|3.00|53.00|6.00|53.00
1097|259|2|15.00|0.90|15.90|6.00|15.90
1098|259|3|15.80|0.95|16.75|6.00|16.75
1099|260|409|200.00|12.00|212.00|6.00|212.00
1100|260|410|27.00|1.62|28.62|6.00|28.62
1101|260|411|23.00|1.38|24.38|6.00|24.38
1102|260|412|150.00|0.00|150.00|6.00|150.00
1103|261|667|42.00|2.52|44.52|6.00|44.52
1104|261|673|24.00|1.44|25.44|6.00|25.44
1105|261|674|39.00|2.34|41.34|6.00|41.34
1106|261|2074|33.00|1.98|34.98|6.00|34.98
1107|261|2073|94.00|5.64|99.64|6.00|99.64
1108|262|1346|200.00|12.00|212.00|6.00|212.00
1109|262|1348|23.00|1.38|24.38|6.00|24.38
1110|262|1349|150.00|0.00|150.00|6.00|150.00
1111|262|1347|27.00|1.62|28.62|6.00|28.62
1112|262|1407|60.00|3.60|63.60|6.00|63.60
1113|263|1755|200.00|12.00|212.00|6.00|212.00
1114|263|1756|27.00|1.62|28.62|6.00|28.62
1115|263|1757|23.00|1.38|24.38|6.00|24.38
1116|263|1758|150.00|0.00|150.00|6.00|150.00
1117|264|1420|150.00|9.00|159.00|6.00|159.00
1118|264|1421|36.00|2.16|38.16|6.00|38.16
1119|264|1423|50.00|0.00|50.00|6.00|50.00
1120|264|1422|34.00|2.04|36.04|6.00|36.04
1121|264|1419|210.00|12.60|222.60|6.00|222.60
1122|264|1424|150.00|0.00|150.00|6.00|150.00
1123|265|1350|210.00|12.60|222.60|6.00|222.60
1124|265|1351|27.00|1.62|28.62|6.00|28.62
1125|265|1352|23.00|1.38|24.38|6.00|24.38
1126|265|1353|150.00|0.00|150.00|6.00|150.00
1127|265|1418|50.00|0.00|50.00|6.00|50.00
1128|266|1291|27.00|1.62|28.62|6.00|28.62
1129|266|1290|15.00|0.90|15.90|6.00|15.90
1130|266|1292|21.68|1.30|22.98|6.00|22.98
1131|266|1293|50.00|0.00|50.00|6.00|50.00
1132|266|1294|210.00|12.60|222.60|6.00|222.60
1133|266|1295|27.00|1.62|28.62|6.00|28.62
1134|266|1296|23.00|1.38|24.38|6.00|24.38
1135|266|1297|150.00|0.00|150.00|6.00|150.00
1136|266|-2|143.10|0.00|143.10|0.00|0.00
1137|267|1633|140.00|8.40|148.40|6.00|148.40
1138|267|1343|27.00|1.62|28.62|6.00|28.62
1139|267|1344|23.00|1.38|24.38|6.00|24.38
1140|267|1635|50.00|0.00|50.00|6.00|50.00
1141|267|1345|150.00|0.00|150.00|6.00|150.00
1142|267|1342|210.00|12.60|222.60|6.00|222.60
1143|268|1024|38.40|2.30|40.70|6.00|40.70
1144|268|1012|200.00|12.00|212.00|6.00|212.00
1145|268|1015|850.00|51.00|901.00|6.00|901.00
1146|268|1013|150.00|0.00|150.00|6.00|150.00
1147|268|1014|100.00|0.00|100.00|6.00|100.00
1148|268|1016|100.00|0.00|100.00|6.00|100.00
1149|268|1017|110.33|0.00|110.33|6.00|200.00
1150|269|2239|850.00|51.00|901.00|6.00|901.00
1151|269|2242|100.00|0.00|100.00|6.00|100.00
1152|269|2252|15.00|0.90|15.90|6.00|15.90
1153|269|2241|40.00|2.40|42.40|6.00|42.40
1154|269|2240|38.40|2.30|40.70|6.00|40.70
1155|270|2338|40.00|2.40|42.40|6.00|42.40
1156|270|2328|200.00|12.00|212.00|6.00|212.00
1157|270|2329|140.00|8.40|148.40|6.00|148.40
1158|270|2333|90.00|5.40|95.40|6.00|95.40
1159|270|2335|150.00|0.00|150.00|6.00|150.00
1160|270|2336|50.00|0.00|50.00|6.00|50.00
1161|270|2337|50.00|3.00|53.00|6.00|53.00
1162|271|2104|20.00|1.20|21.20|6.00|21.20
1163|271|2105|24.00|1.44|25.44|6.00|25.44
1164|272|2627|1500.00|90.00|1590.00|6.00|1590.00
1165|273|2628|4800.00|288.00|5088.00|6.00|5088.00
1166|273|2527|45.00|2.70|47.70|6.00|47.70
1167|274|926|150.00|0.00|150.00|6.00|150.00
1168|274|2629|4800.00|288.00|5088.00|6.00|5088.00
1169|275|2234|50.00|3.00|53.00|6.00|53.00
1170|275|2235|27.00|1.62|28.62|6.00|28.62
1171|275|2237|50.00|0.00|50.00|6.00|50.00
1172|275|2236|26.00|1.56|27.56|6.00|27.56
1173|275|2233|140.00|8.40|148.40|6.00|148.40
1174|275|2290|34.00|2.04|36.04|6.00|36.04
1175|275|2291|15.00|0.90|15.90|6.00|15.90
1176|276|1315|50.00|3.00|53.00|6.00|53.00
1177|276|1316|95.00|5.70|100.70|6.00|100.70
1178|276|630|457.36|27.44|484.80|6.00|890.40
1179|277|2272|840.00|50.40|890.40|6.00|890.40
1180|277|2275|170.00|10.20|180.20|6.00|180.20
1181|277|2274|50.00|3.00|53.00|6.00|53.00
1182|277|2273|30.00|1.80|31.80|6.00|31.80
1183|277|2276|25.00|1.50|26.50|6.00|26.50
1184|277|2277|15.00|0.90|15.90|6.00|15.90
1185|277|2271|200.00|12.00|212.00|6.00|212.00
1186|278|2436|260.00|15.60|275.60|6.00|275.60
1187|278|2437|35.00|2.10|37.10|6.00|37.10
1188|278|2438|20.00|1.20|21.20|6.00|21.20
1189|279|2425|48.00|2.88|50.88|6.00|50.88
1190|279|2426|15.00|0.90|15.90|6.00|15.90
1191|280|2419|52.00|3.12|55.12|6.00|55.12
1192|280|2420|25.00|1.50|26.50|6.00|26.50
1193|281|1858|140.00|8.40|148.40|6.00|148.40
1194|281|1859|27.00|1.62|28.62|6.00|28.62
1195|281|1860|21.68|1.30|22.98|6.00|22.98
1196|281|1861|50.00|0.00|50.00|6.00|50.00
1197|281|2092|200.00|12.00|212.00|6.00|212.00
1198|281|2093|27.00|1.62|28.62|6.00|28.62
1199|281|2095|150.00|0.00|150.00|6.00|150.00
1200|281|2094|53.00|3.18|56.18|6.00|56.18
1201|282|2286|140.00|8.40|148.40|6.00|148.40
1202|282|2287|21.68|1.30|22.98|6.00|22.98
1203|282|2288|27.00|1.62|28.62|6.00|28.62
1204|282|2289|50.00|0.00|50.00|6.00|50.00
1205|283|2052|28.00|1.68|29.68|6.00|29.68
1206|283|2042|27.00|1.62|28.62|6.00|28.62
1207|283|2043|20.00|1.20|21.20|6.00|21.20
1208|283|2041|80.00|4.80|84.80|6.00|84.80
1209|284|1907|200.00|12.00|212.00|6.00|212.00
1210|284|1908|27.00|1.62|28.62|6.00|28.62
1211|284|1909|23.00|1.38|24.38|6.00|24.38
1212|284|1910|150.00|0.00|150.00|6.00|150.00
1213|285|1773|90.00|5.40|95.40|6.00|95.40
1214|285|1774|250.00|15.00|265.00|6.00|265.00
1215|285|1775|10.00|0.00|10.00|6.00|10.00
1216|285|1776|6.00|0.00|6.00|6.00|6.00
1217|285|1589|50.00|0.00|50.00|6.00|50.00
1218|285|1587|35.00|2.10|37.10|6.00|37.10
1219|285|1588|25.00|1.50|26.50|6.00|26.50
1220|285|1586|140.00|8.40|148.40|6.00|148.40
1221|286|844|210.00|12.60|222.60|6.00|222.60
1222|287|1679|20.00|1.20|21.20|6.00|21.20
1223|287|1677|18.00|1.08|19.08|6.00|19.08
1224|287|1678|80.00|4.80|84.80|6.00|84.80
1225|287|1680|17.38|1.04|18.42|6.00|18.42
1226|287|1681|25.00|1.50|26.50|6.00|26.50
1227|288|1009|100.00|6.00|106.00|6.00|106.00
1228|288|1010|24.00|1.44|25.44|6.00|25.44
1229|288|1011|15.00|0.90|15.90|6.00|15.90
1230|289|1502|150.00|0.00|150.00|6.00|150.00
1231|289|1499|200.00|12.00|212.00|6.00|212.00
1232|289|1500|27.00|1.62|28.62|6.00|28.62
1233|289|1501|23.00|1.38|24.38|6.00|24.38
1234|290|2523|840.00|50.40|890.40|6.00|890.40
1235|291|1531|23.00|1.38|24.38|6.00|24.38
1236|291|1532|150.00|0.00|150.00|6.00|150.00
1237|291|1529|200.00|12.00|212.00|6.00|212.00
1238|291|1530|27.00|1.62|28.62|6.00|28.62
1239|292|2674|2500.00|150.00|2650.00|6.00|2650.00
1240|292|2675|100.00|6.00|106.00|6.00|106.00
1241|292|2676|33.00|1.98|34.98|6.00|34.98
1242|292|2678|200.00|0.00|200.00|6.00|200.00
1243|292|2680|30.00|0.00|30.00|6.00|30.00
1244|292|2677|32.00|1.92|33.92|6.00|33.92
1245|292|2679|30.00|1.80|31.80|6.00|31.80
1246|292|2681|15.00|0.90|15.90|6.00|15.90
1247|293|1086|140.00|8.40|148.40|6.00|148.40
1248|293|1087|27.00|1.62|28.62|6.00|28.62
1249|293|1088|21.68|1.30|22.98|6.00|22.98
1250|293|1089|50.00|0.00|50.00|6.00|50.00
1251|294|2454|50.00|3.00|53.00|6.00|53.00
1252|294|2455|17.00|1.02|18.02|6.00|18.02
1253|294|2456|24.00|1.44|25.44|6.00|25.44
1254|295|2061|90.00|5.40|95.40|6.00|95.40
1255|295|2080|25.00|1.50|26.50|6.00|26.50
1256|295|2091|24.00|1.44|25.44|6.00|25.44
1257|295|2079|22.00|1.32|23.32|6.00|23.32
1258|296|2318|130.00|7.80|137.80|6.00|137.80
1259|296|2319|22.20|1.33|23.53|6.00|23.53
1260|296|2320|24.00|1.44|25.44|6.00|25.44
1261|297|2340|24.00|1.44|25.44|6.00|25.44
1262|297|2339|22.20|1.33|23.53|6.00|23.53
1263|297|2306|90.00|5.40|95.40|6.00|95.40
1264|298|2363|130.00|7.80|137.80|6.00|137.80
1265|298|2365|24.00|1.44|25.44|6.00|25.44
1266|298|2364|22.20|1.33|23.53|6.00|23.53
1267|299|2343|90.00|5.40|95.40|6.00|95.40
1268|299|2345|24.00|1.44|25.44|6.00|25.44
1269|299|2344|22.20|1.33|23.53|6.00|23.53
1270|300|2297|22.20|1.33|23.53|6.00|23.53
1271|300|2298|42.00|2.52|44.52|6.00|44.52
1272|300|2296|130.00|7.80|137.80|6.00|137.80
1273|301|2312|130.00|7.80|137.80|6.00|137.80
1274|301|2313|22.20|1.33|23.53|6.00|23.53
1275|301|2314|24.00|1.44|25.44|6.00|25.44
1276|302|2357|130.00|7.80|137.80|6.00|137.80
1277|302|2358|22.20|1.33|23.53|6.00|23.53
1278|302|2359|24.00|1.44|25.44|6.00|25.44
1279|303|2315|130.00|7.80|137.80|6.00|137.80
1280|303|2316|22.20|1.33|23.53|6.00|23.53
1281|303|2317|24.00|1.44|25.44|6.00|25.44
1282|304|836|20.00|1.20|21.20|6.00|21.20
1283|305|1160|150.00|0.00|150.00|6.00|150.00
1284|305|1159|23.00|1.38|24.38|6.00|24.38
1285|305|1210|350.00|21.00|371.00|6.00|371.00
1286|305|1211|21.68|1.30|22.98|6.00|22.98
1287|305|1212|27.00|1.62|28.62|6.00|28.62
1288|305|1157|240.00|14.40|254.40|6.00|254.40
1289|305|1213|30.00|0.00|30.00|6.00|30.00
1290|305|1158|27.00|1.62|28.62|6.00|28.62
1291|306|2354|130.00|7.80|137.80|6.00|137.80
1292|306|2356|24.00|1.44|25.44|6.00|25.44
1293|306|2355|22.20|1.33|23.53|6.00|23.53
1294|307|2321|130.00|7.80|137.80|6.00|137.80
1295|307|2324|24.00|1.44|25.44|6.00|25.44
1296|307|2322|22.20|1.33|23.53|6.00|23.53
1297|308|737|200.00|12.00|212.00|6.00|212.00
1298|308|725|150.00|0.00|150.00|6.00|150.00
1299|308|723|50.00|3.00|53.00|6.00|212.00
1300|309|1632|150.00|0.00|150.00|6.00|150.00
1301|309|1630|23.00|1.38|24.38|6.00|24.38
1302|309|1626|200.00|12.00|212.00|6.00|212.00
1303|309|1627|27.00|1.62|28.62|6.00|28.62
1304|310|1717|23.00|1.38|24.38|6.00|24.38
1305|310|1718|150.00|0.00|150.00|6.00|150.00
1306|310|1716|27.00|1.62|28.62|6.00|28.62
1307|310|1715|200.00|12.00|212.00|6.00|212.00
1308|311|1112|200.00|12.00|212.00|6.00|212.00
1309|311|1113|27.00|1.62|28.62|6.00|28.62
1310|311|1114|23.00|1.38|24.38|6.00|24.38
1311|311|1115|150.00|0.00|150.00|6.00|150.00
1312|312|1824|50.00|3.00|53.00|6.00|53.00
1313|312|1823|400.00|24.00|424.00|6.00|424.00
1314|312|1825|21.70|1.30|23.00|6.00|23.00
1315|313|2075|840.00|50.40|890.40|6.00|890.40
1316|314|2135|840.00|50.40|890.40|6.00|890.40
1317|315|1386|220.00|13.20|233.20|6.00|233.20
1318|315|1387|27.00|1.62|28.62|6.00|28.62
1319|315|1388|23.00|1.38|24.38|6.00|24.38
1320|315|1389|150.00|0.00|150.00|6.00|150.00
1321|316|2971|59.53|3.57|63.10|6.00|63.10
1322|316|2969|330.00|19.80|349.80|6.00|349.80
1323|316|2970|35.00|2.10|37.10|6.00|37.10
1324|316|2972|50.00|0.00|50.00|6.00|50.00
1325|317|767|80.00|4.80|84.80|6.00|84.80
1326|317|768|15.00|0.90|15.90|6.00|15.90
1327|317|769|15.00|0.90|15.90|6.00|15.90
1328|317|2531|50.00|0.00|50.00|6.00|50.00
1329|317|1804|15.00|0.90|15.90|6.00|15.90
1330|317|1805|15.00|0.90|15.90|6.00|15.90
1331|317|1803|80.00|4.80|84.80|6.00|84.80
1332|317|1878|200.00|12.00|212.00|6.00|212.00
1333|317|1880|27.00|1.62|28.62|6.00|28.62
1334|317|1881|23.00|1.38|24.38|6.00|24.38
1335|317|1882|150.00|0.00|150.00|6.00|150.00
1336|317|2537|50.00|3.00|53.00|6.00|53.00
1337|317|2538|1200.00|72.00|1272.00|6.00|1272.00
1338|318|2479|50.00|3.00|53.00|6.00|53.00
1339|318|2480|33.00|1.98|34.98|6.00|34.98
1340|318|2481|15.00|0.90|15.90|6.00|15.90
1341|319|193|200.00|12.00|212.00|6.00|212.00
1342|319|194|27.00|1.62|28.62|6.00|28.62
1343|319|196|150.00|0.00|150.00|6.00|150.00
1344|319|195|23.00|1.38|24.38|6.00|24.38
1345|319|1754|50.00|0.00|50.00|6.00|50.00
1346|320|766|840.00|50.40|890.40|6.00|890.40
1347|320|1580|200.00|12.00|212.00|6.00|212.00
1348|320|1582|27.00|1.62|28.62|6.00|28.62
1349|320|1583|23.00|1.38|24.38|6.00|24.38
1350|320|1584|150.00|0.00|150.00|6.00|150.00
1351|321|862|90.00|5.40|95.40|6.00|95.40
1352|321|863|80.00|4.80|84.80|6.00|84.80
1353|321|871|66.00|3.96|69.96|6.00|69.96
1354|321|865|20.00|1.20|21.20|6.00|21.20
1355|321|864|25.00|1.50|26.50|6.00|26.50
1356|321|866|15.23|0.91|16.14|6.00|16.14
1357|321|1806|300.00|18.00|318.00|6.00|318.00
1358|321|1807|40.00|2.40|42.40|6.00|42.40
1359|321|1808|30.00|1.80|31.80|6.00|31.80
1360|321|2215|216.00|0.00|216.00|6.00|216.00
1361|321|2216|216.00|0.00|216.00|6.00|216.00
1362|321|2217|40.00|0.00|40.00|6.00|40.00
1363|321|2218|30.00|1.80|31.80|6.00|31.80
1364|322|2415|840.00|50.40|890.40|6.00|890.40
1365|323|1526|10.00|0.00|10.00|6.00|10.00
1366|323|2182|350.00|21.00|371.00|6.00|371.00
1367|323|2183|90.00|5.40|95.40|6.00|95.40
1368|323|2186|50.00|3.00|53.00|6.00|53.00
1369|323|2187|200.00|12.00|212.00|6.00|212.00
1370|323|2191|52.00|3.12|55.12|6.00|55.12
1371|323|2193|30.00|0.00|30.00|6.00|30.00
1372|323|2194|150.00|0.00|150.00|6.00|150.00
1373|323|2192|33.00|1.98|34.98|6.00|34.98
1374|323|2184|250.00|15.00|265.00|6.00|265.00
1375|323|2418|56.00|3.36|59.36|6.00|59.36
1376|323|2421|15.00|0.90|15.90|6.00|15.90
1377|324|2623|200.00|12.00|212.00|6.00|212.00
1378|324|2624|27.00|1.62|28.62|6.00|28.62
1379|324|2625|23.00|1.38|24.38|6.00|24.38
1380|324|2626|150.00|0.00|150.00|6.00|150.00
1381|325|1439|28.00|1.68|29.68|6.00|29.68
1382|325|1440|20.02|1.20|21.22|6.00|21.22
1383|326|2687|840.00|50.40|890.40|6.00|890.40
1384|327|2683|840.00|50.40|890.40|6.00|890.40
1385|328|2926|100.00|6.00|106.00|6.00|106.00
1386|328|2927|15.00|0.90|15.90|6.00|15.90
1387|328|2928|15.00|0.90|15.90|6.00|15.90
1388|329|2939|50.00|0.00|50.00|6.00|50.00
1389|330|2392|840.00|50.40|890.40|6.00|890.40
1390|331|1973|840.00|50.40|890.40|6.00|890.40
1391|332|3056|330.00|19.80|349.80|6.00|349.80
1392|332|3061|35.00|2.10|37.10|6.00|37.10
1393|332|3063|59.53|3.57|63.10|6.00|63.10
1394|332|3066|50.00|0.00|50.00|6.00|50.00
1395|333|2593|44.00|2.64|46.64|6.00|46.64
1396|333|2594|24.00|1.44|25.44|6.00|25.44
1397|334|1866|100.00|6.00|106.00|6.00|106.00
1398|334|1867|24.00|1.44|25.44|6.00|25.44
1399|334|1868|16.00|0.96|16.96|6.00|16.96
1400|334|1869|15.00|0.90|15.90|6.00|15.90
1401|335|2708|70.00|4.20|74.20|6.00|74.20
1402|335|2720|25.00|1.50|26.50|6.00|26.50
1403|335|2722|15.00|0.90|15.90|6.00|15.90
1404|336|2598|15.00|0.90|15.90|6.00|15.90
1405|336|2596|50.00|3.00|53.00|6.00|53.00
1406|336|2597|20.00|1.20|21.20|6.00|21.20
1407|337|2394|27.00|1.62|28.62|6.00|28.62
1408|337|2395|23.00|1.38|24.38|6.00|24.38
1409|337|2396|150.00|0.00|150.00|6.00|150.00
1410|337|2393|200.00|12.00|212.00|6.00|212.00
1411|337|1947|800.59|48.04|848.63|6.00|890.40
1412|338|230|840.00|50.40|890.40|6.00|890.40
1413|338|2712|400.00|24.00|424.00|6.00|424.00
1414|338|2713|140.00|8.40|148.40|6.00|148.40
1415|338|2714|50.00|0.00|50.00|6.00|50.00
1416|338|2715|30.00|0.00|30.00|6.00|30.00
1417|338|2716|30.00|1.80|31.80|6.00|31.80
1418|338|2717|25.00|1.50|26.50|6.00|26.50
1419|339|325|34.00|2.04|36.04|6.00|36.04
1420|339|1646|150.00|9.00|159.00|6.00|159.00
1421|339|1647|80.00|4.80|84.80|6.00|84.80
1422|339|1648|27.00|1.62|28.62|6.00|28.62
1423|339|1765|15.00|0.90|15.90|6.00|15.90
1424|339|1764|261.00|15.66|276.66|6.00|276.66
1425|339|1649|15.00|0.90|15.90|6.00|15.90
1426|340|2383|50.00|3.00|53.00|6.00|53.00
1427|340|2384|100.00|0.00|100.00|6.00|100.00
1428|340|2267|200.00|12.00|212.00|6.00|212.00
1429|340|2268|27.00|1.62|28.62|6.00|28.62
1430|340|2269|23.00|1.38|24.38|6.00|24.38
1431|340|2270|150.00|0.00|150.00|6.00|150.00
1432|341|2834|15.00|0.90|15.90|6.00|15.90
1433|341|2833|20.00|1.20|21.20|6.00|21.20
1434|341|2444|15.00|0.90|15.90|6.00|15.90
1435|341|2445|15.00|0.90|15.90|6.00|15.90
1436|341|2443|50.00|3.00|53.00|6.00|53.00
1437|342|2582|200.00|12.00|212.00|6.00|212.00
1438|342|2583|27.00|1.62|28.62|6.00|28.62
1439|342|2584|23.00|1.38|24.38|6.00|24.38
1440|342|2585|150.00|0.00|150.00|6.00|150.00
1441|343|2639|150.00|0.00|150.00|6.00|150.00
1442|343|2682|18.00|1.08|19.08|6.00|19.08
1443|343|2635|200.00|12.00|212.00|6.00|212.00
1444|343|2636|27.00|1.62|28.62|6.00|28.62
1445|343|2638|23.00|1.38|24.38|6.00|24.38
1446|344|2136|840.00|50.40|890.40|6.00|890.40
1447|345|2253|140.00|8.40|148.40|6.00|148.40
1448|345|2254|50.00|0.00|50.00|6.00|50.00
1449|345|2120|36.00|2.16|38.16|6.00|38.16
1450|345|2121|34.00|2.04|36.04|6.00|36.04
1451|345|2119|200.00|12.00|212.00|6.00|212.00
1452|345|2122|150.00|0.00|150.00|6.00|150.00
1453|346|2199|150.00|0.00|150.00|6.00|150.00
1454|346|2197|27.00|1.62|28.62|6.00|28.62
1455|346|2198|21.68|1.30|22.98|6.00|22.98
1456|346|2196|200.00|12.00|212.00|6.00|212.00
1457|346|2201|140.00|8.40|148.40|6.00|148.40
1458|346|2200|50.00|0.00|50.00|6.00|50.00
1459|347|2387|840.00|50.40|890.40|6.00|890.40
1460|348|2891|50.00|3.00|53.00|6.00|53.00
1461|348|2894|50.00|0.00|50.00|6.00|50.00
1462|348|2893|15.00|0.90|15.90|6.00|15.90
1463|348|2892|15.19|0.91|16.10|6.00|16.10
1464|349|2850|170.00|10.20|180.20|6.00|180.20
1465|349|2851|27.00|1.62|28.62|6.00|28.62
1466|349|2852|21.68|1.30|22.98|6.00|22.98
1467|349|2853|50.00|0.00|50.00|6.00|50.00
1468|350|2162|200.00|12.00|212.00|6.00|212.00
1469|350|2163|27.00|1.62|28.62|6.00|28.62
1470|350|2164|23.00|1.38|24.38|6.00|24.38
1471|350|2165|150.00|0.00|150.00|6.00|150.00
1472|351|2057|200.00|12.00|212.00|6.00|212.00
1473|351|2058|27.00|1.62|28.62|6.00|28.62
1474|351|2059|150.00|0.00|150.00|6.00|150.00
1475|351|2060|23.00|1.38|24.38|6.00|24.38
1476|352|3133|160.00|9.60|169.60|6.00|169.60
1477|352|3135|89.62|5.38|95.00|6.00|95.00
1478|352|3134|150.00|9.00|159.00|6.00|159.00
1479|352|3136|1000.00|0.00|1000.00|6.00|1000.00
1480|352|3137|10.00|0.60|10.60|6.00|10.60
1481|352|3140|50.00|0.00|50.00|6.00|50.00
1482|352|3138|25.00|1.50|26.50|6.00|26.50
1483|352|3139|15.00|0.90|15.90|6.00|15.90
1484|352|3132|1390.00|83.40|1473.40|6.00|1473.40
1485|353|2694|840.00|50.40|890.40|6.00|890.40
1486|353|3113|50.00|3.00|53.00|6.00|53.00
1487|353|3115|24.00|1.44|25.44|6.00|25.44
1488|353|3114|17.40|1.04|18.44|6.00|18.44
1489|354|3009|840.00|50.40|890.40|6.00|890.40
1490|355|2643|150.00|0.00|150.00|6.00|150.00
1491|355|2640|200.00|12.00|212.00|6.00|212.00
1492|355|2641|27.00|1.62|28.62|6.00|28.62
1493|355|2642|23.00|1.38|24.38|6.00|24.38
1494|355|2646|50.00|3.00|53.00|6.00|53.00
1495|355|2662|18.02|1.08|19.10|6.00|19.10
1496|356|2997|840.00|50.40|890.40|6.00|890.40
1497|357|3151|15.00|0.90|15.90|6.00|15.90
1498|357|3152|15.00|0.90|15.90|6.00|15.90
1499|357|3150|50.00|3.00|53.00|6.00|53.00
1500|357|3017|50.00|3.00|53.00|6.00|53.00
1501|357|3018|15.00|0.90|15.90|6.00|15.90
1502|357|3019|15.00|0.90|15.90|6.00|15.90
1503|358|3014|50.00|3.00|53.00|6.00|53.00
1504|358|3015|15.00|0.90|15.90|6.00|15.90
1505|358|3016|15.00|0.90|15.90|6.00|15.90
1506|359|2860|150.00|0.00|150.00|6.00|150.00
1507|359|2858|27.00|1.62|28.62|6.00|28.62
1508|359|2859|23.00|1.38|24.38|6.00|24.38
1509|359|2857|260.00|15.60|275.60|6.00|275.60
1510|359|2689|840.00|50.40|890.40|6.00|890.40
1511|360|3002|840.00|50.40|890.40|6.00|890.40
1512|361|3119|80.00|4.80|84.80|6.00|84.80
1513|361|3120|15.00|0.90|15.90|6.00|15.90
1514|361|3020|15.00|0.90|15.90|6.00|15.90
1515|362|2604|200.00|12.00|212.00|6.00|212.00
1516|362|2605|63.77|3.83|67.60|6.00|67.60
1517|362|2606|84.34|5.06|89.40|6.00|89.40
1518|362|2615|1000.00|0.00|1000.00|6.00|1000.00
1519|362|2616|10.00|0.60|10.60|6.00|10.60
1520|362|2617|25.00|1.50|26.50|6.00|26.50
1521|362|2618|15.00|0.90|15.90|6.00|15.90
1522|362|2619|150.00|0.00|150.00|6.00|150.00
1523|362|2637|1520.00|91.20|1611.20|6.00|1611.20
1524|362|-2|0.80|0.00|0.80|0.00|0.00
1525|363|2554|50.00|3.00|53.00|6.00|53.00
1526|363|2574|50.00|3.00|53.00|6.00|53.00
1527|363|2575|100.00|0.00|100.00|6.00|100.00
1528|363|2473|150.00|0.00|150.00|6.00|150.00
1529|363|2470|200.00|12.00|212.00|6.00|212.00
1530|363|2471|27.00|1.62|28.62|6.00|28.62
1531|363|2472|23.00|1.38|24.38|6.00|24.38
1532|364|2607|140.00|8.40|148.40|6.00|148.40
1533|364|2608|27.00|1.62|28.62|6.00|28.62
1534|364|2609|21.68|1.30|22.98|6.00|22.98
1535|364|2610|50.00|0.00|50.00|6.00|50.00
1536|365|2974|200.00|12.00|212.00|6.00|212.00
1537|365|2975|27.00|1.62|28.62|6.00|28.62
1538|365|2976|23.00|1.38|24.38|6.00|24.38
1539|365|2977|150.00|0.00|150.00|6.00|150.00
1540|366|3154|45.00|2.70|47.70|6.00|47.70
1541|366|3156|30.00|0.00|30.00|6.00|30.00
1542|366|3157|100.00|6.00|106.00|6.00|106.00
1543|366|3158|15.00|0.90|15.90|6.00|15.90
1544|366|3159|45.00|2.70|47.70|6.00|47.70
1545|366|3155|30.00|1.80|31.80|6.00|31.80
1546|366|3153|200.00|12.00|212.00|6.00|212.00
1547|367|1829|43.00|2.58|45.58|6.00|45.58
